ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,25,4,7,1,19,5,12,3,6
0007CB1E1F,25,0,44,31,19,12,29,27,33,16
0007CB2183,4,44,0,13,33,10,12,9,21,20
0007CB2277,7,31,13,0,50,41,17,9,13,21
0007CB3D9B,1,19,33,50,0,17,37,4,3,20
0007CB3F5E,19,12,10,41,17,0,36,12,8,15
0007CB6BC3,5,29,12,17,37,36,0,24,14,25
0007F2945F,12,27,9,9,4,12,24,0,25,7
0007F2B8A6,3,33,21,13,3,8,14,25,0,40
0007F2E455,6,16,20,21,20,15,25,7,40,0
