ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,0.0346725289948524,0.0407516727848389,0.02815191653331,0.0142285883047844,0.032442067647481,0.0113376105727823,0.0366474030432043,0.0198826471680924,0.0249073249056543
0007CB1E1F,0.102695377118814,0,0.0931698420370648,0.042240902211131,0.0266115318716265,0.0222294630276795,0.0547750035538611,0.0593812195930786,0.0597215981398157,0.0479232089967517
0007CB2183,0.0412524190035142,0.0670830899969135,0,0.0240662082289729,0.0723622184535753,0.0192580104449454,0.0352441387721001,0.0271174758251207,0.0362427178968232,0.0440394523588835
0007CB2277,0.0516337025746362,0.0344038446807279,0.0261703122065653,0,0.0748572348919767,0.0720238421405098,0.0392777154910121,0.0197204894001315,0.0256457845496171,0.0295101765025065
0007CB3D9B,0.0121538849646821,0.0225827665022229,0.0800238402611133,0.0737659900002633,0,0.0455684847723908,0.0564445548104088,0.0141725366373988,0.0198474302834755,0.040824663964391
0007CB3F5E,0.0540562148693851,0.0130102128957885,0.0167924869444917,0.0577317977396818,0.0336137056171499,0,0.0573604780673632,0.0554574611239317,0.0224080871535871,0.0249290285489982
0007CB6BC3,0.0359338203829685,0.0561565887950395,0.0476071266928863,0.0433333716031034,0.0723932820193568,0.0883127297776425,0,0.124676655571991,0.033278459544848,0.0532271168569983
0007F2945F,0.0484693335781751,0.0367851672633648,0.0178880891238518,0.0126060535097358,0.00688208708297518,0.0368952453923567,0.0692292007338361,0,0.0453726901866825,0.0216661423515533
0007F2B8A6,0.0374940117157358,0.0411485354189119,0.0318702913310602,0.0207988913297412,0.00906028406102051,0.0172878023924064,0.0231042553379519,0.049096567704442,0,0.0716667543615162
0007F2E455,0.0896702636743034,0.0473123284029053,0.0457240950988474,0.0278015409817037,0.0443280078560765,0.0350122659467758,0.0581756472116232,0.0613324675324674,0.0899203097662027,0
