ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,1.64533333333333,2.48333333333334,1.54761904761904,1.7,1.55087719298246,1.87333333333334,1.85833333333333,2.62222222222222,3.38888888888889
0007CB1E1F,1.64533333333333,0,2.16742424242424,1.77096774193549,1.32456140350877,1.475,2.75287356321839,2.17407407407408,1.6959595959596,3.10833333333333
0007CB2183,2.48333333333334,2.16742424242424,0,1.77435897435897,2.07373737373737,1.31333333333333,3.10277777777778,1.75185185185185,1.5047619047619,1.97166666666667
0007CB2277,1.54761904761904,1.77096774193549,1.77435897435897,0,1.70133333333333,1.83008130081301,2.43725490196078,1.54444444444444,1.84871794871795,1.72063492063492
0007CB3D9B,1.7,1.32456140350877,2.07373737373737,1.70133333333333,0,1.82156862745098,2.22342342342342,1.425,2.06666666666667,2.11833333333333
0007CB3F5E,1.55087719298246,1.475,1.31333333333333,1.83008130081301,1.82156862745098,0,2.25740740740741,1.725,1.51666666666667,1.59333333333333
0007CB6BC3,1.87333333333334,2.75287356321839,3.10277777777778,2.43725490196078,2.22342342342342,2.25740740740741,0,4.20416666666667,1.88571428571428,2.032
0007F2945F,1.85833333333333,2.17407407407408,1.75185185185185,1.54444444444444,1.425,1.725,4.20416666666667,0,1.94133333333333,1.7
0007F2B8A6,2.62222222222222,1.6959595959596,1.5047619047619,1.84871794871795,2.06666666666667,1.51666666666667,1.88571428571428,1.94133333333333,0,2.10666666666666
0007F2E455,3.38888888888889,3.10833333333333,1.97166666666667,1.72063492063492,2.11833333333333,1.59333333333333,2.032,1.7,2.10666666666666,0
