ID,0007CA3A3A,0007CB0942,0007CB2302,0007CB30A6,0007CB3713,0007CB47A6,0007CDDBAF,0007CDE223,0007CDEC0B,0007CE0327
0007CA3A3A,0,0.132547843473293,0.506213687526715,0.111401963251951,0.101533617712777,0.0531861127462347,0.0884493358633776,0.0579965734219757,0.109718850756654,0.110132664861409
0007CB0942,0.141140867132016,0,0.0480753841229194,0.31995497151259,0.0565915092423319,0.101086316690748,0.140083491461101,0.12175954394799,0.113463612074598,0.0637206989385599
0007CB2302,0.243137612725642,0.0218944184266633,0,0.181009924646205,0.0733797536154259,0.0102369439520358,0.049685009487666,0.021766118646231,0.0170160640698751,0.0404088554796718
0007CB30A6,0.038802777388133,0.099450157097972,0.124732851013979,0,0.0213081454397725,0.0280863735875226,0.0275150739241761,0.0234407329628297,0.0342302022213217,0.0251826206876737
0007CB3713,0.0760147208662197,0.0397886318194801,0.119517401392111,0.0481988605035838,0,0.153440002854034,0.0762535104364326,0.034053069417211,0.0956056155484615,0.152417344835264
0007CB47A6,0.0680155724865794,0.121401028277635,0.0259926947095558,0.103976843694941,0.262096282754418,0,0.118062998102467,0.122107616207791,0.193399658987693,0.316248033730059
0007CDDBAF,0.221520142342261,0.329477292202228,0.259075149999208,0.197910735945739,0.255088360755637,0.231218375222228,0,0.491439356143669,0.27868991782772,0.192733959187778
0007CDE223,0.114025883175936,0.224814338760354,0.0890971551601311,0.13924370520125,0.0894271785496649,0.187730032167341,0.385791271347248,0,0.236578616084945,0.192899161776431
0007CDEC0B,0.157063126359171,0.152534990002856,0.0500597348165847,0.149309558578638,0.182805200081251,0.216490370608206,0.159292599620493,0.172253226436475,0,0.174155193492453
0007CE0327,0.116588348008577,0.0597903476239129,0.0888405183707197,0.0805458555412607,0.215518992484258,0.261792214433088,0.081466413662239,0.103864762324659,0.123189183995298,0
