ID,0007CA3A3A,0007CB0942,0007CB2302,0007CB30A6,0007CB3713,0007CB47A6,0007CDDBAF,0007CDE223,0007CDEC0B,0007CE0327
0007CA3A3A,0,56.5777777777778,130.055555555555,25.7111111111111,46.1777777777778,111.366666666667,152.122222222222,150.111111111111,239.477777777778,77.6666666666668
0007CB0942,56.5777777777778,0,5.83333333333333,54.6777777777778,53.0666666666666,36.7111111111111,114.7,73.5777777777777,104.977777777778,19.1666666666666
0007CB2302,130.055555555555,5.83333333333333,0,44.8333333333333,16.7555555555555,18.6,57.3111111111111,32.4666666666667,65.5111111111111,11.3
0007CB30A6,25.7111111111111,54.6777777777778,44.8333333333333,0,14.2333333333334,29.8444444444445,27.8111111111111,34.8777777777778,19.4777777777778,22.7333333333334
0007CB3713,46.1777777777778,53.0666666666666,16.7555555555555,14.2333333333334,0,36.1444444444444,63.1444444444444,74.3555555555557,100.111111111111,28.95
0007CB47A6,111.366666666667,36.7111111111111,18.6,29.8444444444445,36.1444444444444,0,88.088888888889,161.088888888889,194.522222222222,63.8111111111111
0007CDDBAF,152.122222222222,114.7,57.3111111111111,27.8111111111111,63.1444444444444,88.088888888889,0,413.1,167.855555555556,53.0555555555555
0007CDE223,150.111111111111,73.5777777777777,32.4666666666667,34.8777777777778,74.3555555555557,161.088888888889,413.1,0,301.433333333333,64.7333333333333
0007CDEC0B,239.477777777778,104.977777777778,65.5111111111111,19.4777777777778,100.111111111111,194.522222222222,167.855555555556,301.433333333333,0,24.2111111111111
0007CE0327,77.6666666666668,19.1666666666666,11.3,22.7333333333334,28.95,63.8111111111111,53.0555555555555,64.7333333333333,24.2111111111111,0
