ID,0007CA3A3A,0007CB0942,0007CB2302,0007CB30A6,0007CB3713,0007CB47A6,0007CDDBAF,0007CDE223,0007CDEC0B,0007CE0327
0007CA3A3A,0,104.3,438.766666666667,33.2,154.933333333333,98,442.266666666667,153.333333333333,114.1,158.6
0007CB0942,104.3,0,44.9333333333334,183.566666666667,128.366666666667,82.4666666666667,879.833333333334,567.733333333333,146.7,118.933333333333
0007CB2302,438.766666666667,44.9333333333334,0,38.6666666666667,125.833333333333,17.0666666666666,363.166666666667,133.9,32.6,75.5
0007CB30A6,33.2,183.566666666667,38.6666666666667,0,20.4333333333333,26.3333333333333,47.7333333333334,53.2666666666667,43.9666666666667,36.0333333333333
0007CB3713,154.933333333333,128.366666666667,125.833333333333,20.4333333333333,0,388.666666666666,484.066666666667,133.966666666667,289.933333333333,368.966666666667
0007CB47A6,98,82.4666666666667,17.0666666666666,26.3333333333333,388.666666666666,0,572.266666666667,251.466666666667,454.733333333333,821.733333333334
0007CDDBAF,442.266666666667,879.833333333334,363.166666666667,47.7333333333334,484.066666666667,572.266666666667,0,1829.1,699.233333333333,408.533333333333
0007CDE223,153.333333333333,567.733333333333,133.9,53.2666666666667,133.966666666667,251.466666666667,1829.1,0,309.099999999999,423.766666666667
0007CDEC0B,114.1,146.7,32.6,43.9666666666667,289.933333333333,454.733333333333,699.233333333333,309.099999999999,0,186.366666666667
0007CE0327,158.6,118.933333333333,75.5,36.0333333333333,368.966666666667,821.733333333334,408.533333333333,423.766666666667,186.366666666667,0
