ID,0007CA3A3A,0007CB0942,0007CB2302,0007CB30A6,0007CB3713,0007CB47A6,0007CDDBAF,0007CDE223,0007CDEC0B,0007CE0327
0007CA3A3A,0,0.153499622742,0.411524857535861,0.104090001051414,0.166160898760331,0.079271558650241,0.083488469283082,0.0638147133286797,0.121873859359857,0.108247923446835
0007CB0942,0.142263630941363,0,0.0430301210847592,0.219114709283987,0.0448734504132231,0.0238573469023388,0.101895824626724,0.103322532584574,0.16637927779386,0.0528731723903434
0007CB2302,0.172291808066473,0.0372229916897506,0,0.26127641678057,0.0868175765645805,0.0277628994822353,0.0452585388093156,0.0155134870443109,0.0121352319915053,0.0529217467333754
0007CB30A6,0.0407231443203554,0.0924947849629399,0.244154057771664,0,0.0399018595041323,0.0170951615782896,0.0329869685802211,0.0278388431043644,0.0355313337780519,0.0300675183368145
0007CB3713,0.105859607988318,0.0308463894190226,0.117401325266494,0.0649773945957313,0,0.139327798607391,0.05772956954523,0.017128389993853,0.0754678984531346,0.150750473599845
0007CB47A6,0.0730548528413648,0.0237228707114642,0.0611122027903321,0.0402691620229209,0.201543130165289,0,0.116684396489495,0.0933205530261196,0.115744295225988,0.260917083596445
0007CDDBAF,0.180786080088851,0.238071989703075,0.234083316958145,0.182578067500789,0.196216425619835,0.27416979110873,0,0.473875037767892,0.199204541163736,0.160392480691699
0007CDE223,0.125974373213221,0.220074563934135,0.0731479662016113,0.140468930711807,0.053073347107438,0.199897339760756,0.432002963413244,0,0.319152685302891,0.252416573565843
0007CDEC0B,0.199152629522223,0.293351382539612,0.0388703310051624,0.148407107559668,0.193569214876033,0.20523120871273,0.150326735306409,0.264187703816381,0,0.198353329771215
0007CE0327,0.0916682092100121,0.0483112156584262,0.107044606012969,0.0650825360109347,0.200380940082645,0.239756293519015,0.0627255803350936,0.108281847448975,0.102792916388718,0
