ID,0007CA3A3A,0007CB0942,0007CB2302,0007CB30A6,0007CB3713,0007CB47A6,0007CDDBAF,0007CDE223,0007CDEC0B,0007CE0327
0007CA3A3A,0,0.32,0.48,0.5,0.391304347826087,0.260869565217391,0.396825396825397,0.627450980392157,0.421052631578947,0.288888888888889
0007CB0942,0.68,0,0,0.5,0.7,0.40625,0.43298969072165,0.449275362318841,0.6,0.588235294117647
0007CB2302,0.52,1,0,0.566666666666667,0.714285714285714,0.25,0.636363636363636,0.5,0.5,0
0007CB30A6,0.5,0.5,0.433333333333333,0,1,0.192307692307692,0.230769230769231,0.44,0.37037037037037,0.428571428571429
0007CB3713,0.608695652173913,0.3,0.285714285714286,0,0,0.477611940298507,0.340425531914894,0.428571428571429,0.482758620689655,0.521739130434783
0007CB47A6,0.739130434782609,0.59375,0.75,0.807692307692308,0.522388059701492,0,0.538461538461538,0.723404255319149,0.505376344086022,0.583333333333333
0007CDDBAF,0.603174603174603,0.56701030927835,0.363636363636364,0.769230769230769,0.659574468085106,0.461538461538462,0,0.628458498023715,0.525,0.458333333333333
0007CDE223,0.372549019607843,0.550724637681159,0.5,0.56,0.571428571428571,0.276595744680851,0.371541501976285,0,0.434782608695652,0.543859649122807
0007CDEC0B,0.578947368421053,0.4,0.5,0.62962962962963,0.517241379310345,0.494623655913978,0.475,0.565217391304348,0,0.638297872340426
0007CE0327,0.711111111111111,0.411764705882353,1,0.571428571428571,0.478260869565217,0.416666666666667,0.541666666666667,0.456140350877193,0.361702127659574,0
