ID,0007CA3A3A,0007CB0942,0007CB2302,0007CB30A6,0007CB3713,0007CB47A6,0007CDDBAF,0007CDE223,0007CDEC0B,0007CE0327
0007CA3A3A,0,11,18,5,17,10,40,33,12,10
0007CB0942,6,0,10,3,12,8,67,40,23,13
0007CB2302,13,5,0,5,6,3,21,20,6,3
0007CB30A6,1,15,4,0,2,1,5,4,3,8
0007CB3713,8,18,7,5,0,30,35,15,14,30
0007CB47A6,9,6,1,7,29,0,43,29,38,43
0007CDDBAF,42,75,7,11,45,61,0,191,57,45
0007CDE223,25,35,16,9,13,9,164,0,26,30
0007CDEC0B,13,22,3,6,22,43,55,41,0,22
0007CE0327,23,4,4,4,23,54,44,25,17,0
