ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,52.8084698805755,27.6014142681948,30.9556843551402,43.9856997031915,56.5172730636364,41.4113571532467,17.7913679066667,43.0294646342592,41.6305075993789
0007CB0F67,52.8084698805755,0,50.8617595383459,56.4591770796296,18.8293040630573,35.542543172043,21.9129634182965,38.4618463884615,42.6759676107143,53.2437221828571
0007CB48B4,27.6014142681948,50.8617595383459,0,22.1798889021164,44.5762275626984,40.113185859375,47.3756229710145,35.6355660590361,42.2143569794118,39.5985936793478
0007CB6DFA,30.9556843551402,56.4591770796296,22.1798889021164,0,20.8389254550459,44.3515204931818,45.8337264493333,53.6275513545454,36.7443622738095,44.1828541245283
0007F29741,43.9856997031915,18.8293040630573,44.5762275626984,20.8389254550459,0,66.4828189857143,41.1375838188889,25.673264809,44.6201043506173,48.2282955558824
0007F2B88A,56.5172730636364,35.542543172043,40.113185859375,44.3515204931818,66.4828189857143,0,38.0881523362745,54.8092313034483,26.8581670721154,22.0002880103896
0007F2C687,41.4113571532467,21.9129634182965,47.3756229710145,45.8337264493333,41.1375838188889,38.0881523362745,0,40.1427619347222,24.9417398329824,49.9937805416667
0007F2EEFA,17.7913679066667,38.4618463884615,35.6355660590361,53.6275513545454,25.673264809,54.8092313034483,40.1427619347222,0,45.9537175416667,30.120667257037
0007F2F26A,43.0294646342592,42.6759676107143,42.2143569794118,36.7443622738095,44.6201043506173,26.8581670721154,24.9417398329824,45.9537175416667,0,15.5072878977612
0007F2F283,41.6305075993789,53.2437221828571,39.5985936793478,44.1828541245283,48.2282955558824,22.0002880103896,49.9937805416667,30.120667257037,15.5072878977612,0
