ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,2.79807692307692,3.72547169811321,2.92755102040816,6.19926470588236,2.85454545454545,3.42307692307692,3.81446280991736,2.99893617021277,3.44632352941176
0007CB0F67,2.79807692307692,0,2.99333333333333,2.68235294117647,4.26730769230769,3.03265306122449,3.04565217391304,2.76333333333333,3.39677419354839,4.41333333333333
0007CB48B4,3.72547169811321,2.99333333333333,0,3.10542635658915,5.31529411764706,2.89385964912281,2.65208333333333,2.4671875,3.58916666666667,3.07604166666667
0007CB6DFA,2.92755102040816,2.68235294117647,3.10542635658915,0,2.98478260869565,2.6078947368421,4.05625,2.89,3.153,3.20652173913044
0007F29741,6.19926470588236,4.26730769230769,5.31529411764706,2.98478260869565,0,3.07857142857143,3.38023255813953,2.933,3.30357142857143,2.83918918918919
0007F2B88A,2.85454545454545,3.03265306122449,2.89385964912281,2.6078947368421,3.07857142857143,0,2.88965517241379,2.5,2.41470588235294,2.4425
0007F2C687,3.42307692307692,3.04565217391304,2.65208333333333,4.05625,3.38023255813953,2.88965517241379,0,2.93269230769231,3.62710843373494,2.735
0007F2EEFA,3.81446280991736,2.76333333333333,2.4671875,2.89,2.933,2.5,2.93269230769231,0,2.9375,4.3
0007F2F26A,2.99893617021277,3.39677419354839,3.58916666666667,3.153,3.30357142857143,2.41470588235294,3.62710843373494,2.9375,0,3.45458015267176
0007F2F283,3.44632352941176,4.41333333333333,3.07604166666667,3.20652173913044,2.83918918918919,2.4425,2.735,4.3,3.45458015267176,0
