ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,3.64640287769784,5.3689111747851,4.22009345794392,5.23191489361702,4.30727272727273,6.02835497835498,4.79592592592593,5.55208333333333,9.6860248447205
0007CB0F67,3.64640287769784,0,3.78759398496241,3.10185185185185,3.2640127388535,3.09838709677419,3.64968454258675,3.10448717948718,3.31214285714286,3.39571428571429
0007CB48B4,5.3689111747851,3.78759398496241,0,3.85634920634921,3.73373015873016,3.3921875,3.4768115942029,3.925,4.73125,4.85271739130435
0007CB6DFA,4.22009345794392,3.10185185185185,3.85634920634921,0,2.90137614678899,3.225,3.44133333333333,2.68409090909091,3.78690476190476,2.74905660377358
0007F29741,5.23191489361702,3.2640127388535,3.73373015873016,2.90137614678899,0,2.81190476190476,3.42777777777778,3.68,3.12530864197531,4.35147058823529
0007F2B88A,4.30727272727273,3.09838709677419,3.3921875,3.225,2.81190476190476,0,3.44362745098039,3.27758620689655,4.43798076923077,3.56818181818182
0007F2C687,6.02835497835498,3.64968454258675,3.4768115942029,3.44133333333333,3.42777777777778,3.44362745098039,0,3.37708333333333,4.07421052631579,5.00666666666667
0007F2EEFA,4.79592592592593,3.10448717948718,3.925,2.68409090909091,3.68,3.27758620689655,3.37708333333333,0,3.29166666666667,3.59481481481481
0007F2F26A,5.55208333333333,3.31214285714286,4.73125,3.78690476190476,3.12530864197531,4.43798076923077,4.07421052631579,3.29166666666667,0,4.02910447761194
0007F2F283,9.6860248447205,3.39571428571429,4.85271739130435,2.74905660377358,4.35147058823529,3.56818181818182,5.00666666666667,3.59481481481481,4.02910447761194,0
