ID,0007CA3A3A,0007CB0942,0007CB30A6,0007CB486D,0007CD5116,0007CD86B3,0007CDC91B,0007CDDBAF,0007CDE223,0007CDEC0B
0007CA3A3A,0,2.45384615384615,2.53205128205128,2.77850877192982,1.71111111111111,2.24920634920635,2.09710144927536,2.21078431372549,2.08814814814815,4.74043715846995
0007CB0942,2.45384615384615,0,2.38,2.875,2.60833333333333,2.61025641025641,2.41587301587302,1.875,2.24564102564103,1.87647058823529
0007CB30A6,2.53205128205128,2.38,0,2.29047619047619,0,2.41111111111111,2.57719298245614,2.50434782608696,2.65512820512821,2.69876543209877
0007CB486D,2.77850877192982,2.875,2.29047619047619,0,2.91481481481481,4.71284403669725,2.6375,2.90980392156863,2.66356589147287,2.99433962264151
0007CD5116,1.71111111111111,2.60833333333333,0,2.91481481481481,0,2.22352941176471,1.75,2.20666666666667,2.30933333333333,1.93703703703704
0007CD86B3,2.24920634920635,2.61025641025641,2.41111111111111,4.71284403669725,2.22352941176471,0,3.20172839506173,2.94645390070922,3.54601769911504,3.82
0007CDC91B,2.09710144927536,2.41587301587302,2.57719298245614,2.6375,1.75,3.20172839506173,0,2.05555555555556,2.39506172839506,3.31259259259259
0007CDDBAF,2.21078431372549,1.875,2.50434782608696,2.90980392156863,2.20666666666667,2.94645390070922,2.05555555555556,0,2.8039039039039,2.58924731182796
0007CDE223,2.08814814814815,2.24564102564103,2.65512820512821,2.66356589147287,2.30933333333333,3.54601769911504,2.39506172839506,2.8039039039039,0,2.93963963963964
0007CDEC0B,4.74043715846995,1.87647058823529,2.69876543209877,2.99433962264151,1.93703703703704,3.82,3.31259259259259,2.58924731182796,2.93963963963964,0
