ID,0007CA3A3A,0007CB0942,0007CB30A6,0007CB486D,0007CD5116,0007CD86B3,0007CDC91B,0007CDDBAF,0007CDE223,0007CDEC0B
0007CA3A3A,0,12,20,58,5,25,59,24,51,16
0007CB0942,8,0,5,11,5,10,9,5,17,17
0007CB30A6,13,3,0,10,3,19,22,8,9,7
0007CB486D,52,7,16,0,10,52,61,35,58,54
0007CD5116,4,0,4,4,0,2,6,3,4,6
0007CD86B3,21,7,13,45,9,0,46,35,63,37
0007CDC91B,22,16,13,28,3,33,0,31,35,14
0007CDDBAF,34,3,9,31,2,32,45,0,63,21
0007CDE223,37,7,18,47,3,64,51,46,0,29
0007CDEC0B,28,13,6,42,3,56,33,15,57,0
