ID,0007CA3A3A,0007CB0942,0007CB30A6,0007CB486D,0007CD5116,0007CD86B3,0007CDC91B,0007CDDBAF,0007CDE223,0007CDEC0B
0007CA3A3A,0,2.68529411764706,3.06821705426357,4.50464135021097,2.24666666666667,3.11527777777778,2.27828947368421,5.25485232067511,3.12794117647059,2.88989898989899
0007CB0942,2.68529411764706,0,2.05666666666667,3.18928571428571,1.72916666666667,2.61010101010101,1.82272727272727,2.11578947368421,1.84444444444444,2.14188034188034
0007CB30A6,3.06821705426357,2.05666666666667,0,4.30350877192982,1.78611111111111,2.39333333333333,1.83272727272727,1.7679012345679,2.59931972789116,3.55909090909091
0007CB486D,4.50464135021097,3.18928571428571,4.30350877192982,0,2.61515151515152,2.88938271604938,2.37486772486773,2.51269841269841,2.86873706004141,4.01597222222222
0007CD5116,2.24666666666667,1.72916666666667,1.78611111111111,2.61515151515152,0,1.96923076923077,1.76875,1.79411764705882,1.55666666666667,1.91833333333333
0007CD86B3,3.11527777777778,2.61010101010101,2.39333333333333,2.88938271604938,1.96923076923077,0,2.51968503937008,2.55503875968992,3.83201506591337,3.0241610738255
0007CDC91B,2.27828947368421,1.82272727272727,1.83272727272727,2.37486772486773,1.76875,2.51968503937008,0,2.05501618122977,2.16979166666667,1.80044444444444
0007CDDBAF,5.25485232067511,2.11578947368421,1.7679012345679,2.51269841269841,1.79411764705882,2.55503875968992,2.05501618122977,0,2.43496503496503,2.71777777777778
0007CDE223,3.12794117647059,1.84444444444444,2.59931972789116,2.86873706004141,1.55666666666667,3.83201506591337,2.16979166666667,2.43496503496503,0,2.33444444444444
0007CDEC0B,2.88989898989899,2.14188034188034,3.55909090909091,4.01597222222222,1.91833333333333,3.0241610738255,1.80044444444444,2.71777777777778,2.33444444444444,0
