ID,0007CB3713,0007CB40DE,0007CB47A6,0007CB486D,0007CDEC0B,0007CDEEE2
0007CB3713,0,0,0,0,0,0
0007CB40DE,0,0,9,26,13,8
0007CB47A6,0,9,0,14,4,10
0007CB486D,0,26,14,0,7,18
0007CDEC0B,0,13,4,7,0,13
0007CDEEE2,0,8,10,18,13,0
