ID,0007CB3713,0007CB40DE,0007CB47A6,0007CB486D,0007CDEC0B,0007CDEEE2
0007CB3713,0,0,0,0,0,0
0007CB40DE,0,0,0.371207230471273,0.469161469161469,0.890846583584013,0.771505376344086
0007CB47A6,0,0.158140814081408,0,0.392584892584893,0,0
0007CB486D,0,0.372387238723872,0.731439638476438,0,0.268156424581005,0
0007CDEC0B,0,0.57013201320132,0,0.216216216216216,0,0
0007CDEEE2,0,0.078932893289329,0,0,0,0
