ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2E3D4
0007CA3A72,0,63.1808758285714,66.5321692,49.920076675,70.1323313,59.1325099357143,53.2508300136364,51.5674947,68.8901252,34.62160152
0007CB0B74,63.1808758285714,0,5.67555664594595,55.6961716142857,0,30.03084652,57.7134597833333,0,0,0
0007CB0DBC,66.5321692,5.67555664594595,0,68.87546968,58.36556666,46.7130867318182,51.5847212529412,51.1565192416667,9.658271503125,49.8187954222222
0007CB2407,49.920076675,55.6961716142857,68.87546968,0,60.1984861,48.2409606833333,51.5791426133333,0,52.74461428,30.6541804375
0007F2B3FF,70.1323313,0,58.36556666,60.1984861,0,49.931757125,61.0041881333333,7.2980578,13.3521678666667,71.694600725
0007F2B59E,59.1325099357143,30.03084652,46.7130867318182,48.2409606833333,49.931757125,0,39.1034140589744,58.8376788533333,43.4542339125,72.1318636857143
0007F2B8A2,53.2508300136364,57.7134597833333,51.5847212529412,51.5791426133333,61.0041881333333,39.1034140589744,0,63.0772313,55.9828094285714,26.5788865125
0007F2B9FC,51.5674947,0,51.1565192416667,0,7.2980578,58.8376788533333,63.0772313,0,36.74279386,8.424771815
0007F2E37E,68.8901252,0,9.658271503125,52.74461428,13.3521678666667,43.4542339125,55.9828094285714,36.74279386,0,57.0922819
0007F2E3D4,34.62160152,0,49.8187954222222,30.6541804375,71.694600725,72.1318636857143,26.5788865125,8.424771815,57.0922819,0
