ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2E3D4
0007CA3A72,0,0,3,2,2,5,0,5,0,2
0007CB0B74,1,0,17,2,2,2,2,1,3,0
0007CB0DBC,4,5,0,4,3,34,3,7,10,2
0007CB2407,1,0,4,0,0,4,2,0,1,2
0007F2B3FF,0,1,2,0,0,9,0,4,5,1
0007F2B59E,3,0,5,4,6,0,0,11,1,0
0007F2B8A2,1,0,0,0,0,0,0,6,0,4
0007F2B9FC,3,1,2,0,3,15,0,0,2,4
0007F2E37E,2,1,8,2,3,1,0,2,0,2
0007F2E3D4,2,2,2,1,1,8,5,10,7,0
