ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2E3D4
0007CA3A72,0,0.666666666666667,1,1,0.5,0.5,1,0.75,0.444444444444444,0.5
0007CB0B74,0.333333333333333,0,0.766666666666667,0.857142857142857,0.846153846153846,0,0.333333333333333,0.5,0.875,0.636363636363636
0007CB0DBC,0,0.233333333333333,0,0.5,0.461538461538462,0.357142857142857,0.590909090909091,0.48780487804878,0.650943396226415,0.590909090909091
0007CB2407,0,0.142857142857143,0.5,0,0.375,0.5,0.454545454545455,0.5,0.5,0.432432432432432
0007F2B3FF,0.5,0.153846153846154,0.538461538461538,0.625,0,0.466666666666667,1,0.481481481481481,0.676470588235294,0.722222222222222
0007F2B59E,0.5,0,0.642857142857143,0.5,0.533333333333333,0,0,0.555555555555556,0.5,0.705882352941177
0007F2B8A2,0,0.666666666666667,0.409090909090909,0.545454545454545,0,1,0,0.428571428571429,0.5,0.523809523809524
0007F2B9FC,0.25,0.5,0.51219512195122,0.5,0.518518518518518,0.444444444444444,0.571428571428571,0,0.676470588235294,0.526315789473684
0007F2E37E,0.555555555555556,0.125,0.349056603773585,0.5,0.323529411764706,0.5,0.5,0.323529411764706,0,0.392857142857143
0007F2E3D4,0.5,0.363636363636364,0.409090909090909,0.567567567567568,0.277777777777778,0.294117647058824,0.476190476190476,0.473684210526316,0.607142857142857,0
