ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2E3D4
0007CA3A72,0,0,0.00782523638734921,0.00311683088678865,0,0.0143295803480041,0.051490909090909,0,0,0
0007CB0B74,0,0,0.061688946853603,0.0077418057510557,0,0,0,0.0208217964337135,0,0
0007CB0DBC,0.0599101347978032,0.415276558384547,0,0.123165091494068,0,0.181166837256909,0.101018181818182,0.137667515782479,0.344178226145439,0.0278737618060355
0007CB2407,0.0154767848227658,0.0338015803336259,0.0798826214541899,0,0.0278335724533716,0.117707267144319,0.248145454545455,0.0333370251412116,0.0559058427910887,0.106427090532135
0007F2B3FF,0,0,0,0.00975266438769354,0,0.039771896476093,0,0.0685568723003655,0.0677595628415301,0
0007F2B59E,0.0489266100848726,0,0.0807955656993805,0.0809370601246731,0.0780487804878049,0,0.0832,0.0426403809945731,0.0744850777637663,0.0393918451969592
0007F2B8A2,0.353469795307038,0,0.0905771111835671,0.343052483410417,0,0.167275917531803,0,0.0143980507254402,0.0377469525010508,0.306688167088997
0007F2B9FC,0,0.0825285338015797,0.0810564069122922,0.0302634224813995,0.177618364418938,0.0562947799385876,0.00945454545454545,0,0.0411937788986969,0.231436688934961
0007F2E37E,0,0,0.266970981415063,0.0668610496682082,0.231276901004304,0.129551103962568,0.0326545454545454,0.0542695758112747,0,0.0263380173539124
0007F2E3D4,0,0,0.0236713400717314,0.139352503519002,0,0.0750109665155725,0.290472727272727,0.333813268357514,0.0288356452290879,0
