ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2E3D4
0007CA3A72,0,0.2,0.25,0.333333333333333,0,0,0.75,0.666666666666667,0.625,0.615384615384615
0007CB0B74,0.8,0,0.739130434782609,0.583333333333333,0.571428571428571,0.8,0.777777777777778,0.75,0.764705882352941,0.739130434782609
0007CB0DBC,0.75,0.260869565217391,0,0.291666666666667,0.276595744680851,0.56,0.75,0.588235294117647,0.588235294117647,0.725490196078431
0007CB2407,0.666666666666667,0.416666666666667,0.708333333333333,0,0.32,0.230769230769231,0.818181818181818,0.666666666666667,0.833333333333333,0.555555555555556
0007F2B3FF,1,0.428571428571429,0.723404255319149,0.68,0,0.875,0.5,0.5,0.647058823529412,0.709677419354839
0007F2B59E,1,0.2,0.44,0.769230769230769,0.125,0,0.333333333333333,0.5,0.571428571428571,0.5
0007F2B8A2,0.25,0.222222222222222,0.25,0.181818181818182,0.5,0.666666666666667,0,0.142857142857143,0.6,0.555555555555556
0007F2B9FC,0.333333333333333,0.25,0.411764705882353,0.333333333333333,0.5,0.5,0.857142857142857,0,1,0.606060606060606
0007F2E37E,0.375,0.235294117647059,0.411764705882353,0.166666666666667,0.352941176470588,0.428571428571429,0.4,0,0,0.43859649122807
0007F2E3D4,0.384615384615385,0.260869565217391,0.274509803921569,0.444444444444444,0.290322580645161,0.5,0.444444444444444,0.393939393939394,0.56140350877193,0
