ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2E3D4
0007CA3A72,0,7,7,6,3,1,2,0,20,28
0007CB0B74,11,0,56,14,5,3,7,8,30,50
0007CB0DBC,4,45,0,80,8,11,27,26,111,108
0007CB2407,10,14,61,0,4,2,35,5,38,63
0007F2B3FF,2,3,4,11,0,2,6,17,21,13
0007F2B59E,0,2,10,5,0,0,1,4,5,11
0007F2B8A2,1,6,28,34,2,1,0,8,13,27
0007F2B9FC,2,4,20,3,7,5,8,0,16,31
0007F2E37E,9,24,82,30,8,12,14,24,0,100
0007F2E3D4,9,25,59,48,5,11,32,30,99,0
