ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2E3D4
0007CA3A72,0,0,0,2.29411764705882,1.97058823529412,3,2.3921568627451,5.35294117647059,2.67647058823529,2.3921568627451
0007CB0B74,0,0,3.49159663865546,2.32352941176471,0,2.88235294117647,0,0,0,0
0007CB0DBC,0,3.49159663865546,0,0,3.47058823529412,2.5,2.36470588235294,3.97058823529412,3.05735294117647,2.34117647058823
0007CB2407,2.29411764705882,2.32352941176471,0,0,2.81512605042017,2.60130718954248,4.37908496732026,0,0,2.83957219251337
0007F2B3FF,1.97058823529412,0,3.47058823529412,2.81512605042017,0,2.23529411764706,2.38235294117647,6.22762148337596,2.76470588235294,2.05882352941176
0007F2B59E,3,2.88235294117647,2.5,2.60130718954248,2.23529411764706,0,3.78280542986425,3.14285714285714,2.46020761245675,2.61764705882353
0007F2B8A2,2.3921568627451,0,2.36470588235294,4.37908496732026,2.38235294117647,3.78280542986425,0,4.31372549019608,3.73949579831933,2.45588235294118
0007F2B9FC,5.35294117647059,0,3.97058823529412,0,6.22762148337596,3.14285714285714,4.31372549019608,0,4.7420814479638,5.34375
0007F2E37E,2.67647058823529,0,3.05735294117647,0,2.76470588235294,2.46020761245675,3.73949579831933,4.7420814479638,0,2.65882352941176
0007F2E3D4,2.3921568627451,0,2.34117647058823,2.83957219251337,2.05882352941176,2.61764705882353,2.45588235294118,5.34375,2.65882352941176,0
