ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2E3D4
0007CA3A72,0,0,0,27.3222917285714,0,26.5129986333333,11.5476371625,3.2115468,0,12.3856227714286
0007CB0B74,0,0,8.67510706818182,25.2547007,2.273329975,0,0,0,51.6256622,33.31628515
0007CB0DBC,0,8.67510706818182,0,51.6403594666667,59.0888080333333,50.5186415,23.8516616777778,54.64679748,14.5319440358974,56.00392435
0007CB2407,27.3222917285714,25.2547007,51.6403594666667,0,0,31.8350464444444,17.3440566714286,66.6228978,49.6512940625,38.7180500666667
0007F2B3FF,0,2.273329975,59.0888080333333,0,0,36.46149115,0,10.1788181333333,4.26310961666667,0
0007F2B59E,26.5129986333333,0,50.5186415,31.8350464444444,36.46149115,0,22.6486223555556,40.2584455888889,42.4371603,81.7748521
0007F2B8A2,11.5476371625,0,23.8516616777778,17.3440566714286,0,22.6486223555556,0,0,0,46.4455524
0007F2B9FC,3.2115468,0,54.64679748,66.6228978,10.1788181333333,40.2584455888889,0,0,9.704505025,7.06867080277778
0007F2E37E,0,51.6256622,14.5319440358974,49.6512940625,4.26310961666667,42.4371603,0,9.704505025,0,0
0007F2E3D4,12.3856227714286,33.31628515,56.00392435,38.7180500666667,0,81.7748521,46.4455524,7.06867080277778,0,0
