ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2E3D4
0007CA3A72,0,0.5,0.714285714285714,0.578947368421053,0,1,0.2,0.222222222222222,0.222222222222222,0.833333333333333
0007CB0B74,0.5,0,0.560606060606061,0.564102564102564,0.529411764705882,1,0.357142857142857,0.555555555555556,0.5,0.708333333333333
0007CB0DBC,0.285714285714286,0.439393939393939,0,0.444444444444444,0.487179487179487,0.642857142857143,0.471698113207547,0.483333333333333,0.639097744360902,0.473684210526316
0007CB2407,0.421052631578947,0.435897435897436,0.555555555555556,0,0.333333333333333,0.65,0.368421052631579,0.555555555555556,0.649122807017544,0.538461538461538
0007F2B3FF,1,0.470588235294118,0.512820512820513,0.666666666666667,0,1,1,0.571428571428571,0.695652173913043,0.478260869565217
0007F2B59E,0,0,0.357142857142857,0.35,0,0,0.4,0,0.833333333333333,0.6
0007F2B8A2,0.8,0.642857142857143,0.528301886792453,0.631578947368421,0,0.6,0,0.5,0.56,0.704545454545455
0007F2B9FC,0.777777777777778,0.444444444444444,0.516666666666667,0.444444444444444,0.428571428571429,0,0.5,0,0.676470588235294,0.56
0007F2E37E,0.777777777777778,0.5,0.360902255639098,0.350877192982456,0.304347826086957,0.166666666666667,0.44,0.323529411764706,0,0.436974789915966
0007F2E3D4,0.166666666666667,0.291666666666667,0.526315789473684,0.461538461538462,0.521739130434783,0.4,0.295454545454545,0.44,0.563025210084034,0
