ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2E3D4
0007CA3A72,0,1,0.285714285714286,0.6,0.5,0,0.333333333333333,0.333333333333333,0.875,0.153846153846154
0007CB0B74,0,0,0.789473684210526,0.4,0,0,1,0.25,0.6,0.8
0007CB0DBC,0.714285714285714,0.210526315789474,0,0.729411764705882,0.285714285714286,0.8,0.380952380952381,0.521739130434783,0.564705882352941,0.640776699029126
0007CB2407,0.4,0.6,0.270588235294118,0,0.333333333333333,0.285714285714286,0.5,0.380952380952381,0.625,0.688524590163934
0007F2B3FF,0.5,1,0.714285714285714,0.666666666666667,0,0.8,0.416666666666667,0.590909090909091,0.676470588235294,0.702127659574468
0007F2B59E,1,1,0.2,0.714285714285714,0.2,0,0.333333333333333,0.571428571428571,0.8125,0.5
0007F2B8A2,0.666666666666667,0,0.619047619047619,0.5,0.583333333333333,0.666666666666667,0,0.333333333333333,0.454545454545455,0.549019607843137
0007F2B9FC,0.666666666666667,0.75,0.478260869565217,0.619047619047619,0.409090909090909,0.428571428571429,0.666666666666667,0,0.647058823529412,0.484375
0007F2E37E,0.125,0.4,0.435294117647059,0.375,0.323529411764706,0.1875,0.545454545454545,0.352941176470588,0,0.472527472527473
0007F2E3D4,0.846153846153846,0.2,0.359223300970874,0.311475409836066,0.297872340425532,0.5,0.450980392156863,0.515625,0.527472527472527,0
