ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2E3D4
0007CA3A72,0,0,0,1.63054433315407,0,0.899304240348583,4.18224612476237,1.38291395741015,0,1.59356794913244
0007CB0B74,0,0,4.10246131674213,0.480719934992771,3.93377678249926,0,0,0,0.606216581777285,0.238133842223519
0007CB0DBC,0,4.10246131674213,0,0.145333859637944,0.690718553152317,1.36657485626603,1.43948957282876,0.387373815038179,3.52404122053766,0.225167069318524
0007CB2407,1.63054433315407,0.480719934992771,0.145333859637944,0,0,1.25289184406774,0.836944610969529,0.352099205778105,0.938664464499697,3.55539422897728
0007F2B3FF,0,3.93377678249926,0.690718553152317,0,0,1.37601390180156,0,3.17350963129741,1.68005436546701,0
0007F2B59E,0.899304240348583,0,1.36657485626603,1.25289184406774,1.37601390180156,0,2.55349087990794,1.42525106863583,1.11150352752214,0.264681641933363
0007F2B8A2,4.18224612476237,0,1.43948957282876,0.836944610969529,0,2.55349087990794,0,0,0,1.07121544899195
0007F2B9FC,1.38291395741015,0,0.387373815038179,0.352099205778105,3.17350963129741,1.42525106863583,0,0,1.09176774200424,2.39489112726657
0007F2E37E,0,0.606216581777285,3.52404122053766,0.938664464499697,1.68005436546701,1.11150352752214,0,1.09176774200424,0,0
0007F2E3D4,1.59356794913244,0.238133842223519,0.225167069318524,3.55539422897728,0,0.264681641933363,1.07121544899195,2.39489112726657,0,0
