ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2E3D4
0007CA3A72,0,0.0345090674335347,0.0210175124300606,0.0246195975096231,0.0126469154525267,0.0184344668668389,0.0158127546933231,0.0231509170653908,0.0344751778719322,0.0241740645016294
0007CB0B74,0.0664106618477523,0,0.0843296854513119,0.0519775762742516,0.0292476845583059,0.00956637106347322,0.0349691755773048,0.0109399920255184,0.0246622431849069,0.0450050567479492
0007CB0DBC,0.182855206686243,0.38124303069429,0,0.398408638817846,0.238287385581975,0.157949863836325,0.37957577235206,0.224257376395535,0.266907826365017,0.265212383413867
0007CB2407,0.107634967246442,0.11808204706849,0.200205112227545,0,0.0474462438390296,0.0545352978143984,0.111525199400926,0.0681568979266347,0.104264929250939,0.123005393864479
0007F2B3FF,0.0527445222498305,0.0633840014085333,0.114226739883943,0.0452607920638612,0,0.0988059493052162,0.148340357354324,0.0806170255183415,0.182828363578224,0.108102033936397
0007F2B59E,0.0298170318500113,0.00804037795645283,0.029364801183939,0.0201761864165956,0.0383198830092619,0,0.0587927971857475,0.0616028708133971,0.0552402270365338,0.0127682885717496
0007F2B8A2,0.0512762593178225,0.0589236457538588,0.141475509859667,0.0827197809294998,0.115338785679467,0.117868863906152,0,0.0178927432216906,0.0348549044687826,0.15078941454096
0007F2B9FC,0.10492432798735,0.0257644227947649,0.116823097194636,0.0706554031362213,0.0876076477278884,0.172613644298582,0.0250078367176343,0,0.10022783595811,0.206835037644679
0007F2E37E,0.194827196747233,0.0724220904982686,0.173371759421532,0.134774858560025,0.247738720684613,0.193003281893723,0.0607432691302986,0.124975079744817,0,0.222777840206765
0007F2E3D4,0.194375423537384,0.188039204178649,0.245109111915982,0.226226458963032,0.208416833667335,0.0634732211437749,0.37389850579917,0.366950757575758,0.316971780318171,0
