ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2E3D4
0007CA3A72,0,28.7606449,49.9528383962963,32.625934631579,57.2592440083333,69.4376705,28.0710936214286,15.6067495769231,44.3139695375,26.148899888
0007CB0B74,28.7606449,0,21.3899732760331,43.9160347716216,21.7418250738095,35.1422024142857,45.3935215130435,40.0249985409091,38.896524375,37.9820564770833
0007CB0DBC,49.9528383962963,21.3899732760331,0,38.1372365018018,33.6552115677778,36.238059697561,38.2556951984615,40.7433429055118,15.3734821712644,36.8455144357895
0007CB2407,32.625934631579,43.9160347716216,38.1372365018018,0,47.2876187666667,31.4400059897436,27.988737,45.9946782857143,44.5381904907216,34.7161252706422
0007F2B3FF,57.2592440083333,21.7418250738095,33.6552115677778,47.2876187666667,0,46.2443926222222,50.5288685380952,31.493421062069,27.278318875,13.3442847375
0007F2B59E,69.4376705,35.1422024142857,36.238059697561,31.4400059897436,46.2443926222222,0,28.4315543611111,0,29.722654995,41.3600270166667
0007F2B8A2,28.0710936214286,45.3935215130435,38.2556951984615,27.988737,50.5288685380952,28.4315543611111,0,54.290101525,28.1784126227273,34.0309736270833
0007F2B9FC,15.6067495769231,40.0249985409091,40.7433429055118,45.9946782857143,31.493421062069,0,54.290101525,0,42.6660347032787,28.7103653
0007F2E37E,44.3139695375,38.896524375,15.3734821712644,44.5381904907216,27.278318875,29.722654995,28.1784126227273,42.6660347032787,0,32.9200766861111
0007F2E3D4,26.148899888,37.9820564770833,36.8455144357895,34.7161252706422,13.3442847375,41.3600270166667,34.0309736270833,28.7103653,32.9200766861111,0
