ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2E3D4
0007CA3A72,0,3,2,2,0,0,3,6,5,8
0007CB0B74,12,0,34,7,4,4,14,9,13,34
0007CB0DBC,6,12,0,14,13,14,12,20,40,37
0007CB2407,4,5,34,0,8,3,9,8,10,20
0007F2B3FF,3,3,34,17,0,7,4,7,22,22
0007F2B59E,1,1,11,10,1,0,1,1,4,4
0007F2B8A2,1,4,4,2,4,2,0,1,3,15
0007F2B9FC,3,3,14,4,7,1,6,0,11,20
0007F2E37E,3,4,28,2,12,3,2,0,0,25
0007F2E3D4,5,12,14,16,9,4,12,13,32,0
