ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2E3D4
0007CA3A72,0,0.535038386232378,0.84408381727286,1.28027495559393,0.975858743462305,0.541408616605122,1.80521763144574,0.917422227269548,0.428173695595226,2.58609403484225
0007CB0B74,0.535038386232378,0,1.59115068427928,2.63224363538205,0,3.42999813947671,0.315554896951463,0,0,0
0007CB0DBC,0.84408381727286,1.59115068427928,0,0.362618695276488,0.554365128930512,1.34389061035685,0.480302389082659,0.634861014221413,4.56416878281634,0.255699629537444
0007CB2407,1.28027495559393,2.63224363538205,0.362618695276488,0,0.677336169585143,0.338790481233363,2.42701037225461,0,1.00145505197009,0.888017454848825
0007F2B3FF,0.975858743462305,0,0.554365128930512,0.677336169585143,0,0.96617801988142,0.315969779023171,4.34210674595034,1.78393238511375,0.717051257973011
0007F2B59E,0.541408616605122,3.42999813947671,1.34389061035685,0.338790481233363,0.96617801988142,0,1.75831782788065,0.651301324056209,0.527208206702448,0.21613491493779
0007F2B8A2,1.80521763144574,0.315554896951463,0.480302389082659,2.42701037225461,0.315969779023171,1.75831782788065,0,0.365508906596293,0.503398535510072,1.83037790764072
0007F2B9FC,0.917422227269548,0,0.634861014221413,0,4.34210674595034,0.651301324056209,0.365508906596293,0,0.46033649894527,3.9378844949556
0007F2E37E,0.428173695595226,0,4.56416878281634,1.00145505197009,1.78393238511375,0.527208206702448,0.503398535510072,0.46033649894527,0,0.268409505789422
0007F2E3D4,2.58609403484225,0,0.255699629537444,0.888017454848825,0.717051257973011,0.21613491493779,1.83037790764072,3.9378844949556,0.268409505789422,0
