ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2E3D4
0007CA3A72,0,316.277777777778,54.6666666666667,48.2222222222222,34.1111111111111,7.22222222222222,99.9444444444444,84.5,110.555555555556,186.722222222222
0007CB0B74,316.277777777778,0,308.666666666667,162.222222222222,204.833333333333,42.8333333333333,170.666666666667,120.611111111111,176.444444444444,354.611111111111
0007CB0DBC,54.6666666666667,308.666666666667,0,357.944444444444,367.166666666667,144.111111111111,124.388888888889,405.166666666667,515.277777777778,459.5
0007CB2407,48.2222222222222,162.222222222222,357.944444444444,0,289.722222222222,50.7777777777778,80,74,132.944444444444,263.055555555556
0007F2B3FF,34.1111111111111,204.833333333333,367.166666666667,289.722222222222,0,130.222222222222,58.9444444444444,317.166666666667,291.222222222222,206.777777777778
0007F2B59E,7.22222222222222,42.8333333333333,144.111111111111,50.7777777777778,130.222222222222,0,24.9444444444444,20.0555555555556,52.5555555555556,68.2222222222222
0007F2B8A2,99.9444444444444,170.666666666667,124.388888888889,80,58.9444444444444,24.9444444444444,0,76.2222222222222,54.6666666666667,210.833333333333
0007F2B9FC,84.5,120.611111111111,405.166666666667,74,317.166666666667,20.0555555555556,76.2222222222222,0,98.4444444444444,275.222222222222
0007F2E37E,110.555555555556,176.444444444444,515.277777777778,132.944444444444,291.222222222222,52.5555555555556,54.6666666666667,98.4444444444444,0,421.111111111111
0007F2E3D4,186.722222222222,354.611111111111,459.5,263.055555555556,206.777777777778,68.2222222222222,210.833333333333,275.222222222222,421.111111111111,0
