ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2E3D4
0007CA3A72,0,34.5882352941176,95.2352941176471,56.0588235294118,27.4705882352941,15.5294117647059,26.7058823529412,54.6470588235294,101.470588235294,101.235294117647
0007CB0B74,34.5882352941176,0,382.117647058824,118.352941176471,63.5294117647059,8.05882352941176,59.0588235294118,25.8235294117647,72.5882352941177,188.470588235294
0007CB0DBC,95.2352941176471,382.117647058824,0,907.176470588235,517.588235294118,133.058823529412,641.058823529412,529.352941176471,785.588235294118,1110.64705882353
0007CB2407,56.0588235294118,118.352941176471,907.176470588235,0,103.058823529412,45.9411764705882,188.352941176471,160.882352941176,306.882352941176,515.117647058824
0007F2B3FF,27.4705882352941,63.5294117647059,517.588235294118,103.058823529412,0,83.2352941176471,250.529411764706,190.294117647059,538.117647058824,452.705882352941
0007F2B59E,15.5294117647059,8.05882352941176,133.058823529412,45.9411764705882,83.2352941176471,0,99.2941176470588,145.411764705882,162.588235294118,53.4705882352941
0007F2B8A2,26.7058823529412,59.0588235294118,641.058823529412,188.352941176471,250.529411764706,99.2941176470588,0,42.2352941176471,102.588235294118,631.470588235294
0007F2B9FC,54.6470588235294,25.8235294117647,529.352941176471,160.882352941176,190.294117647059,145.411764705882,42.2352941176471,0,295,866.176470588235
0007F2E37E,101.470588235294,72.5882352941177,785.588235294118,306.882352941176,538.117647058824,162.588235294118,102.588235294118,295,0,932.941176470588
0007F2E3D4,101.235294117647,188.470588235294,1110.64705882353,515.117647058824,452.705882352941,53.4705882352941,631.470588235294,866.176470588235,932.941176470588,0
