ID,0007CB0942,0007CD38E5,0007CD81D3,0007CD86B3,0007CDC395,0007CDC91B,0007CDDBAF,0007CE0327
0007CB0942,0,5,3,6,4,1,1,3
0007CD38E5,0,0,46,36,4,16,38,7
0007CD81D3,2,26,0,55,13,17,47,8
0007CD86B3,1,41,78,0,21,13,51,1
0007CDC395,2,9,16,8,0,6,17,0
0007CDC91B,0,23,29,26,9,0,37,7
0007CDDBAF,3,26,55,51,5,30,0,7
0007CE0327,2,8,19,13,2,5,8,0
