ID,0007CB0942,0007CD38E5,0007CD81D3,0007CD86B3,0007CDC395,0007CDC91B,0007CDDBAF,0007CE0327
0007CB0942,0,1,4,3,0,1,0,3
0007CD38E5,0,0,47,47,7,10,8,12
0007CD81D3,0,54,0,70,4,20,10,16
0007CD86B3,0,44,65,0,6,15,25,11
0007CDC395,4,10,6,8,0,2,2,1
0007CDC91B,1,21,22,20,2,0,1,2
0007CDDBAF,1,19,38,56,11,15,0,9
0007CE0327,0,20,32,21,7,6,4,0
