ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2E3D4
0007CA3A72,0,0.0348151614412729,0.056337089139276,0.0752427184466019,0.051517470033155,0.038394328224075,0.111470926885435,0.0548634403449927,0.0201164096803839,0.164198381263991
0007CB0B74,0.0424609062892364,0,0.129741982798853,0.197988904299584,0,0.293274751610164,0.0238917674150835,0,0,0
0007CB0DBC,0.0964501769204429,0.182124473561067,0,0.0405686546463244,0.0581484315225711,0.154426082180837,0.0503742084052965,0.0689985625299473,0.381599101398959,0.0282417771654899
0007CB2407,0.0495377240041091,0.106878802058961,0.0156010400693379,0,0.0201479214486101,0.015876978381347,0.0959268854346574,0,0.0291024200959868,0.0354744274151886
0007F2B3FF,0.0230567286839402,0,0.0152010134008934,0.0136962552011096,0,0.0294073593289729,0.00791594703511803,0.0960709151892668,0.0319616052282243,0.0179094196659205
0007F2B59E,0.0877753681086634,0.549742629854937,0.206213747583172,0.0551317614424411,0.150216781433308,0,0.253526194588371,0.100742692860565,0.0620851628714387,0.0332357499569486
0007F2B8A2,0.17680630065061,0.0310715956948994,0.046669777985199,0.231102635228849,0.0280540678398368,0.175894952319136,0,0.0340201245807379,0.0361482691718574,0.174186326846909
0007F2B9FC,0.052277137313092,0,0.0384025601706781,0,0.204539658250447,0.0419891157821158,0.0204375359815775,0,0.0195037271520474,0.22593421732392
0007F2E37E,0.022486017577902,0,0.249149943329556,0.0494105409153951,0.0798265748533541,0.0303559838234558,0.0254749568221071,0.0228797316722569,0,0.0140347856035819
0007F2E3D4,0.21766921584294,0,0.0218681245416361,0.0714285714285715,0.053047691915328,0.0192720555194967,0.145581462291307,0.314326784858649,0.0166445420198101,0
