ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2E3D4
0007CA3A72,0,0,0,0.0619946091644205,0,0,0,0.0249714067861227,0.00990606319385141,0.0576847096009483
0007CB0B74,0,0,0.0374141605493725,0,0,0,0,0,0,0.0136309758988542
0007CB0DBC,0,0.224431818181818,0,0.0539083557951482,0.0355523741350513,0.090187781010315,0.0503246753246754,0.0245901639344262,0.196413321947054,0
0007CB2407,0.138316151202749,0,0.0331517878285579,0,0.0486757337151038,0.0954773869346737,0,0.0381242851696529,0.0112724167378309,0.025483998419597
0007F2B3FF,0,0,0.0352829741889652,0.078552175587216,0,0.0499867759851891,0,0.213686618375905,0.139880444064902,0
0007F2B59E,0,0,0.0807482832109877,0.139006546014632,0.0450966356478166,0,0.0500000000000001,0.0444147922226458,0.09000853970965,0.0418806795732911
0007F2B8A2,0,0,0.0367037650959034,0,0,0.0407299656175615,0,0,0.0317677198975234,0.0971947846700907
0007F2B9FC,0.112542955326461,0,0.0305470044991713,0.0770119368502115,0.267477928895251,0.0616239090187783,0,0,0.0519214346712213,0.257210588700119
0007F2E37E,0.049828178694158,0,0.272318257163154,0.0254139391605699,0.195418754473872,0.13938111610685,0.0603896103896103,0.0579489134578727,0,0
0007F2E3D4,0.25085910652921,0.0980113636363634,0,0.0496726992683866,0,0.0560698227982015,0.15974025974026,0.248189096454441,0,0
