ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2E3D4
0007CA3A72,0,0,0,0.947296459875062,1.06773290620941,0.762916934500955,3.63596958218953,0.516175597070411,0.778876478747304,1.26291345349177
0007CB0B74,0,0,6.55269552988743,1.36969106396006,0,1.06203244623072,0,0,0,0
0007CB0DBC,0,6.55269552988743,0,0,0.463537649725392,1.0316535956915,0.481419596345486,0.155462117456067,3.41545654757992,0.379899180097037
0007CB2407,0.947296459875062,1.36969106396006,0,0,1.64492677146878,1.82299587175108,3.04254885409728,0,0,1.78993107800156
0007F2B3FF,1.06773290620941,0,0.463537649725392,1.64492677146878,0,0.508884845895578,0.268108727304603,3.67347356432574,0.717858080960543,0.0895834227476637
0007F2B59E,0.762916934500955,1.06203244623072,1.0316535956915,1.82299587175108,0.508884845895578,0,2.57328675050027,0.521156104008832,1.4353845540848,0.422035597471107
0007F2B8A2,3.63596958218953,0,0.481419596345486,3.04254885409728,0.268108727304603,2.57328675050027,0,0.301699285255962,0.885242313871464,0.781018870614196
0007F2B9FC,0.516175597070411,0,0.155462117456067,0,3.67347356432574,0.521156104008832,0.301699285255962,0,1.04045447342626,3.3094802798919
0007F2E37E,0.778876478747304,0,3.41545654757992,0,0.717858080960543,1.4353845540848,0.885242313871464,1.04045447342626,0,0.731688027380687
0007F2E3D4,1.26291345349177,0,0.379899180097037,1.78993107800156,0.0895834227476637,0.422035597471107,0.781018870614196,3.3094802798919,0.731688027380687,0
