ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2E3D4
0007CA3A72,0,17.3198763083333,44.98039284,29.912659925,50.5939915636364,38.94025015,16.7198927111111,15.284084585,45.5129020777778,28.1573661166667
0007CB0B74,17.3198763083333,0,21.7464963947368,35.1455158083333,19.37170582,52.1712539,56.7156088,42.58848045,42.7024093409091,26.3061227883721
0007CB0DBC,44.98039284,21.7464963947368,0,40.2923914732877,40.6142474392857,43.4484564972973,44.2728888666667,45.6833279115385,19.9320464795322,42.5793904090909
0007CB2407,29.912659925,35.1455158083333,40.2923914732877,0,44.052662437037,32.4808529,33.2957111361702,59.9644589441176,44.3655586643836,35.1824673358333
0007F2B3FF,50.5939915636364,19.37170582,40.6142474392857,44.052662437037,0,45.6719887583333,51.2139505766667,32.0074627291667,34.7805347402174,21.9561441736842
0007F2B59E,38.94025015,52.1712539,43.4484564972973,32.4808529,45.6719887583333,0,22.7279463333333,54.401073428,32.4633360575758,43.2642025933333
0007F2B8A2,16.7198927111111,56.7156088,44.2728888666667,33.2957111361702,51.2139505766667,22.7279463333333,0,54.4235685428571,45.4191209030303,39.9258092980583
0007F2B9FC,15.284084585,42.58848045,45.6833279115385,59.9644589441176,32.0074627291667,54.401073428,54.4235685428571,0,49.9092831384615,19.6453133137097
0007F2E37E,45.5129020777778,42.7024093409091,19.9320464795322,44.3655586643836,34.7805347402174,32.4633360575758,45.4191209030303,49.9092831384615,0,38.6318141951515
0007F2E3D4,28.1573661166667,26.3061227883721,42.5793904090909,35.1824673358333,21.9561441736842,43.2642025933333,39.9258092980583,19.6453133137097,38.6318141951515,0
