ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2E3D4
0007CA3A72,0,0,0.428571428571429,0.666666666666667,1,0.625,0,0.625,0,0.5
0007CB0B74,1,0,0.772727272727273,1,0.666666666666667,1,1,0.5,0.75,0
0007CB0DBC,0.571428571428571,0.227272727272727,0,0.5,0.6,0.871794871794872,1,0.777777777777778,0.555555555555556,0.5
0007CB2407,0.333333333333333,0,0.5,0,0,0.5,1,0,0.333333333333333,0.666666666666667
0007F2B3FF,0,0.333333333333333,0.4,0,0,0.6,0,0.571428571428571,0.625,0.5
0007F2B59E,0.375,0,0.128205128205128,0.5,0.4,0,0,0.423076923076923,0.5,0
0007F2B8A2,1,0,0,0,0,0,0,1,0,0.444444444444444
0007F2B9FC,0.375,0.5,0.222222222222222,0,0.428571428571429,0.576923076923077,0,0,0.5,0.285714285714286
0007F2E37E,1,0.25,0.444444444444444,0.666666666666667,0.375,0.5,0,0.5,0,0.222222222222222
0007F2E3D4,0.5,1,0.5,0.333333333333333,0.5,1,0.555555555555556,0.714285714285714,0.777777777777778,0
