ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2E3D4
0007CA3A72,0,164.176470588235,208.588235294118,183.882352941176,29,14.9411764705882,157.705882352941,36.2941176470588,390,440.058823529412
0007CB0B74,164.176470588235,0,1373.35294117647,612.470588235294,29.4117647058824,61.3529411764706,99,135.294117647059,478.588235294118,745.882352941176
0007CB0DBC,208.588235294118,1373.35294117647,0,1655.35294117647,189.823529411765,149.058823529412,837.058823529412,653.470588235294,2260.58823529412,1924
0007CB2407,183.882352941176,612.470588235294,1655.35294117647,0,185.588235294118,72.5294117647059,423.588235294118,158.529411764706,915.941176470588,1187.47058823529
0007F2B3FF,29,29.4117647058824,189.823529411765,185.588235294118,0,52.8823529411765,54.2352941176471,372.176470588235,283.176470588235,167.764705882353
0007F2B59E,14.9411764705882,61.3529411764706,149.058823529412,72.5294117647059,52.8823529411765,0,29.8235294117647,43.0588235294118,135.294117647059,226.176470588235
0007F2B8A2,157.705882352941,99,837.058823529412,423.588235294118,54.2352941176471,29.8235294117647,0,85.6470588235294,321.823529411765,643.882352941176
0007F2B9FC,36.2941176470588,135.294117647059,653.470588235294,158.529411764706,372.176470588235,43.0588235294118,85.6470588235294,0,390,779.294117647059
0007F2E37E,390,478.588235294118,2260.58823529412,915.941176470588,283.176470588235,135.294117647059,321.823529411765,390,0,2619.52941176471
0007F2E3D4,440.058823529412,745.882352941176,1924,1187.47058823529,167.764705882353,226.176470588235,643.882352941176,779.294117647059,2619.52941176471,0
