ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2E3D4
0007CA3A72,0,0,0,80.1210072,58.8025842,64.2405462,1.6186064,91.8216995,82.60514835,12.3304613333333
0007CB0B74,0,0,4.2589757,52.28841525,0,54.8841745,0,0,0,0
0007CB0DBC,0,4.2589757,0,0,74.8099819666667,35.90405172,45.50988798,46.59203065,7.3255833675,56.4291945
0007CB2407,80.1210072,52.28841525,0,0,69.6364669857143,35.0438904,18.5084366222222,0,0,38.6013532909091
0007F2B3FF,58.8025842,0,74.8099819666667,69.6364669857143,0,58.638546475,42.14288725,12.0807666304348,16.4164603714286,24.1641136
0007F2B59E,64.2405462,54.8841745,35.90405172,35.0438904,58.638546475,0,17.2970868615385,28.6372441571429,50.9207091882353,58.229070175
0007F2B8A2,1.6186064,0,45.50988798,18.5084366222222,42.14288725,17.2970868615385,0,53.0582822666667,70.4885546428571,9.9617075875
0007F2B9FC,91.8216995,0,46.59203065,0,12.0807666304348,28.6372441571429,53.0582822666667,0,32.9392574153846,5.407780871875
0007F2E37E,82.60514835,0,7.3255833675,0,16.4164603714286,50.9207091882353,70.4885546428571,32.9392574153846,0,37.58374551
0007F2E3D4,12.3304613333333,0,56.4291945,38.6013532909091,24.1641136,58.229070175,9.9617075875,5.407780871875,37.58374551,0
