ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2E3D4
0007CA3A72,0,4.06470588235294,3.48422847399829,3.28074723479135,2.60294117647059,3.23803870506536,3.62459983993597,3.87799564270152,3.22058823529412,3.90157781862745
0007CB0B74,4.06470588235294,0,3.56003377719247,3.98056498240322,4.12614889705882,9.01617647058824,3.1437908496732,3.51143790849673,2.98125,2.95922459893048
0007CB0DBC,3.48422847399829,3.56003377719247,0,3.91810115519076,5.66226604278075,4.12363544708664,2.91685653134493,5.18710426879085,3.28489834943639,2.67010971055089
0007CB2407,3.28074723479135,3.98056498240322,3.91810115519076,0,2.98155929038282,3.43055555555556,5.44791352438411,2.68668300653595,3.41672673971549,4.70406524678837
0007F2B3FF,2.60294117647059,4.12614889705882,5.66226604278075,2.98155929038282,0,3.21081893209261,2.24705882352941,4.66586912542795,3.46527158843335,2.63025210084033
0007F2B59E,3.23803870506536,9.01617647058824,4.12363544708664,3.43055555555556,3.21081893209261,0,4.23645310837513,3.65138208061002,3.35664534175252,3.48838569518717
0007F2B8A2,3.62459983993597,3.1437908496732,2.91685653134493,5.44791352438411,2.24705882352941,4.23645310837513,0,3.66185070519436,3.06983781166788,3.69967192606209
0007F2B9FC,3.87799564270152,3.51143790849673,5.18710426879085,2.68668300653595,4.66586912542795,3.65138208061002,3.66185070519436,0,3.97171160130719,4.15707911779628
0007F2E37E,3.22058823529412,2.98125,3.28489834943639,3.41672673971549,3.46527158843335,3.35664534175252,3.06983781166788,3.97171160130719,0,3.16330791575889
0007F2E3D4,3.90157781862745,2.95922459893048,2.67010971055089,4.70406524678837,2.63025210084033,3.48838569518717,3.69967192606209,4.15707911779628,3.16330791575889,0
