ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2E3D4
0007CA3A72,0,9.43950675961131,5.27899934012066,7.40880014445392,7.58181318975678,5.20781472009093,5.34796369528203,7.64917258849848,6.97152094027883,5.96138630890953
0007CB0B74,9.43950675961131,0,5.4691663958401,7.52988581091351,4.94147954880877,4.71799401578814,4.46029303792001,4.73026341849871,5.93768943242237,4.92754000560588
0007CB0DBC,5.27899934012066,5.4691663958401,0,6.8527139891596,6.98620259735839,5.19478901992745,7.10542587580815,5.65617070357555,5.55068300065477,5.73700448316582
0007CB2407,7.40880014445392,7.52988581091351,6.8527139891596,0,5.01341693635383,3.77732235912383,4.87968321202721,4.39030206677265,5.49001452432825,5.24111593687561
0007F2B3FF,7.58181318975678,4.94147954880877,6.98620259735839,5.01341693635383,0,5.64494333194271,6.06973293083712,5.10018211195093,5.7841373664593,4.34794040226232
0007F2B59E,5.20781472009093,4.71799401578814,5.19478901992745,3.77732235912383,5.64494333194271,0,5.65992378310974,5.9531236737119,4.36485772760283,5.81564768034003
0007F2B8A2,5.34796369528203,4.46029303792001,7.10542587580815,4.87968321202721,6.06973293083712,5.65992378310974,0,3.89367362887184,4.85257752952813,5.13390705444189
0007F2B9FC,7.64917258849848,4.73026341849871,5.65617070357555,4.39030206677265,5.10018211195093,5.9531236737119,3.89367362887184,0,4.54942017259978,5.51655625376995
0007F2E37E,6.97152094027883,5.93768943242237,5.55068300065477,5.49001452432825,5.7841373664593,4.36485772760283,4.85257752952813,4.54942017259978,0,6.01194705832801
0007F2E3D4,5.96138630890953,4.92754000560588,5.73700448316582,5.24111593687561,4.34794040226232,5.81564768034003,5.13390705444189,5.51655625376995,6.01194705832801,0
