ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2ED4
0007CA3A72,0,422.2,238.066666666667,162.7,345.933333333333,433.733333333333,370.933333333333,307.6,315.1,180.4
0007CB0B74,422.2,0,419.733333333333,114.533333333333,307.6,438.333333333334,357.133333333333,190.866666666667,349.7,198.166666666667
0007CB0DBC,238.066666666667,419.733333333333,0,374.266666666667,239.2,672.5,581.766666666666,354.933333333334,846.033333333333,289.333333333333
0007CB2407,162.7,114.533333333333,374.266666666667,0,131.9,271.7,230.766666666667,176.9,199.633333333333,220.766666666667
0007F2B3FF,345.933333333333,307.6,239.2,131.9,0,556.533333333334,465.766666666667,346.466666666667,733.666666666667,214.7
0007F2B59E,433.733333333333,438.333333333334,672.5,271.7,556.533333333334,0,778.933333333333,537.733333333333,1174.9,530.6
0007F2B8A2,370.933333333333,357.133333333333,581.766666666666,230.766666666667,465.766666666667,778.933333333333,0,850.3,726.333333333332,388.366666666667
0007F2B9FC,307.6,190.866666666667,354.933333333334,176.9,346.466666666667,537.733333333333,850.3,0,373.966666666667,621.866666666666
0007F2E37E,315.1,349.7,846.033333333333,199.633333333333,733.666666666667,1174.9,726.333333333332,373.966666666667,0,428.033333333334
0007F2ED4,180.4,198.166666666667,289.333333333333,220.766666666667,214.7,530.6,388.366666666667,621.866666666666,428.033333333334,0
