ID,0007ABF555,0007ACA781,0007CB2224,0007CD38E5,0007CD72E3,0007CD7FB2,0007CD81D3,0007CDEAA7,0007CDEEE2,0007CE0327
0007ABF555,0,1.68209641388889,60.720755975,35.186036252381,45.6039081458333,14.1823580355932,65.2793803727273,38.3658574166667,51.924190875,52.3748880928571
0007ACA781,1.68209641388889,0,61.934225175,60.4929080047619,66.44936379375,58.4437503875,61.3239415258065,13.746362275,7.66906293392857,57.5005726736842
0007CB2224,60.720755975,61.934225175,0,0,10.8853048258065,67.1737180444444,62.7612270428571,0,44.6111995764706,20.4001458735294
0007CD38E5,35.186036252381,60.4929080047619,0,0,55.0510989884058,35.47193503,30.2082146525974,56.7013345636364,57.0886457296296,54.057146955
0007CD72E3,45.6039081458333,66.44936379375,10.8853048258065,55.0510989884058,0,43.9163919639344,36.629356406422,20.5734920710526,20.2432280132231,50.834713748718
0007CD7FB2,14.1823580355932,58.4437503875,67.1737180444444,35.47193503,43.9163919639344,0,56.6496547688525,52.67628341,50.54917600625,52.2901200735294
0007CD81D3,65.2793803727273,61.3239415258065,62.7612270428571,30.2082146525974,36.629356406422,56.6496547688525,0,56.9569076521739,55.7861053537037,20.9656518926605
0007CDEAA7,38.3658574166667,13.746362275,0,56.7013345636364,20.5734920710526,52.67628341,56.9569076521739,0,33.6786091380952,61.8925810818182
0007CDEEE2,51.924190875,7.66906293392857,44.6111995764706,57.0886457296296,20.2432280132231,50.54917600625,55.7861053537037,33.6786091380952,0,25.4335734607143
0007CE0327,52.3748880928571,57.5005726736842,20.4001458735294,54.057146955,50.834713748718,52.2901200735294,20.9656518926605,61.8925810818182,25.4335734607143,0
