ID,0007ABF555,0007ACA781,0007CB2224,0007CD38E5,0007CD72E3,0007CD7FB2,0007CD81D3,0007CDEAA7,0007CDEEE2,0007CE0327
0007ABF555,0,2.25,0,1.98333333333333,0,2.04166666666667,2.10666666666667,1.45,1.38333333333333,1.53333333333333
0007ACA781,2.25,0,0,3.55714285714286,3.57111111111111,2.1,1.67619047619048,1.64166666666667,1.6358024691358,0
0007CB2224,0,0,0,0,0,0,0,0,0,2.3969696969697
0007CD38E5,1.98333333333333,3.55714285714286,0,0,3.7,2.95,1.96454545454545,2.66666666666667,2.96666666666667,2.49803921568627
0007CD72E3,0,3.57111111111111,0,3.7,0,0,2.48198198198198,1.86666666666667,2.02619047619048,2.48888888888889
0007CD7FB2,2.04166666666667,2.1,0,2.95,0,0,2.76666666666667,0,3.4,1.76666666666667
0007CD81D3,2.10666666666667,1.67619047619048,0,1.96454545454545,2.48198198198198,2.76666666666667,0,0,1.78333333333333,2.17647058823529
0007CDEAA7,1.45,1.64166666666667,0,2.66666666666667,1.86666666666667,0,0,0,2.52083333333333,1.6
0007CDEEE2,1.38333333333333,1.6358024691358,0,2.96666666666667,2.02619047619048,3.4,1.78333333333333,2.52083333333333,0,2.93838383838384
0007CE0327,1.53333333333333,0,2.3969696969697,2.49803921568627,2.48888888888889,1.76666666666667,2.17647058823529,1.6,2.93838383838384,0
