ID,0007ABF555,0007ACA781,0007CB2224,0007CD38E5,0007CD72E3,0007CD7FB2,0007CD81D3,0007CDEAA7,0007CDEEE2,0007CE0327
0007ABF555,0,56,4,30,6,28,7,13,8,9
0007ACA781,56,0,4,34,40,7,27,33,55,7
0007CB2224,4,4,0,6,25,0,0,2,12,22
0007CD38E5,30,34,6,0,62,17,175,24,45,29
0007CD72E3,6,40,25,62,0,9,52,39,36,17
0007CD7FB2,28,7,0,17,9,0,7,6,16,10
0007CD81D3,7,27,0,175,52,7,0,14,42,104
0007CDEAA7,13,33,2,24,39,6,14,0,13,5
0007CDEEE2,8,55,12,45,36,16,42,13,0,49
0007CE0327,9,7,22,29,17,10,104,5,49,0
