"","start_frame","focal","partner","focal_smooth","partner_smooth","day","group","approacher_smooth"
"1",69624,"0007AC2B02","0007CB0942",24.8050013761315,162.949514687123,"14",1,"0007CB0942"
"2",97518,"0007AC2B02","0007CB0942",36.4405396111572,216.104733753337,"14",1,"0007CB0942"
"3",1706103,"0007AC2B02","0007CB0942",NA,348.148909810411,"14",1,NA
"4",1924672,"0007AC2B02","0007CB0942",NA,22.7346443898595,"14",1,NA
"5",1924738,"0007AC2B02","0007CB0942",82.6317798446018,34.6119720467812,"14",1,"0007AC2B02"
"6",2077154,"0007AC2B02","0007CB0942",99.5897436632616,NA,"14",1,NA
"7",2312884,"0007AC2B02","0007CB0942",114.356405198916,4.6563754443408,"14",1,"0007AC2B02"
"8",2333167,"0007AC2B02","0007CB0942",60.3800035957813,NA,"14",1,NA
"9",2467859,"0007AC2B02","0007CB0942",84.6323493686358,21.2756959478375,"14",1,"0007AC2B02"
"10",2561398,"0007AC2B02","0007CB0942",NA,674.742391167358,"14",1,NA
"11",2610699,"0007AC2B02","0007CB0942",18.0888109962406,100.233311677775,"14",1,"0007CB0942"
"12",2610933,"0007AC2B02","0007CB0942",NA,25.8695659502269,"14",1,NA
"13",2611081,"0007AC2B02","0007CB0942",40.3543563239752,95.1030957178126,"14",1,"0007CB0942"
"14",2611141,"0007AC2B02","0007CB0942",43.9581493475711,80.9103754310553,"14",1,"0007CB0942"
"15",2611284,"0007AC2B02","0007CB0942",26.6738744559076,9.86922903203106,"14",1,"0007AC2B02"
"16",2611382,"0007AC2B02","0007CB0942",70.0037332016495,30.5644923369545,"14",1,"0007AC2B02"
"17",2611488,"0007AC2B02","0007CB0942",182.590975675493,88.4878621034238,"14",1,"0007AC2B02"
"18",2612514,"0007AC2B02","0007CB0942",36.6903102048886,NA,"14",1,NA
"19",2805800,"0007AC2B02","0007CB0942",22.1429845638466,133.259280625489,"14",1,"0007CB0942"
"20",2806579,"0007AC2B02","0007CB0942",10.217344011614,NA,"14",1,NA
"21",2807722,"0007AC2B02","0007CB0942",24.1796796640228,NA,"14",1,NA
"22",2808547,"0007AC2B02","0007CB0942",34.5274735527169,NA,"14",1,NA
"23",2809070,"0007AC2B02","0007CB0942",NA,NA,"14",1,NA
"24",1860733,"0007AC2B02","0007CB44CE",6.00215275424685,NA,"14",1,NA
"25",1862651,"0007AC2B02","0007CB44CE",3.81752462947882,NA,"14",1,NA
"26",1862708,"0007AC2B02","0007CB44CE",3.89066684965144,3.18858768667539,"14",1,"0007AC2B02"
"27",1862847,"0007AC2B02","0007CB44CE",4.08981179880226,12.9089981336944,"14",1,"0007CB44CE"
"28",1862927,"0007AC2B02","0007CB44CE",4.4314104218035,7.54840695377123,"14",1,"0007CB44CE"
"29",1863235,"0007AC2B02","0007CB44CE",5.08654915448885,2130.74544388099,"14",1,"0007CB44CE"
"30",1864127,"0007AC2B02","0007CB44CE",23.7154495197049,NA,"14",1,NA
"31",1963224,"0007AC2B02","0007CB44CE",409.908137969768,63.4796359360728,"14",1,"0007AC2B02"
"32",2054681,"0007AC2B02","0007CB44CE",81.4314592556331,NA,"14",1,NA
"33",2146911,"0007AC2B02","0007CB44CE",NA,71.0737229622197,"14",1,NA
"34",2147240,"0007AC2B02","0007CB44CE",NA,154.117147843573,"14",1,NA
"35",2806249,"0007AC2B02","0007CB44CE",NA,40.9143224492493,"14",1,NA
"36",2806498,"0007AC2B02","0007CB44CE",NA,NA,"14",1,NA
"37",2808871,"0007AC2B02","0007CB44CE",NA,NA,"14",1,NA
"38",30496,"0007AC2B02","0007CB7051",308.966698876172,285.859157937538,"14",1,"0007AC2B02"
"39",40687,"0007AC2B02","0007CB7051",451.051453676765,NA,"14",1,NA
"40",1618296,"0007AC2B02","0007CB7051",60.5656935816727,NA,"14",1,NA
"41",1618423,"0007AC2B02","0007CB7051",21.0083066473916,3.24375401096878,"14",1,"0007AC2B02"
"42",1819423,"0007AC2B02","0007CB7051",76.0930568900841,23.2551979470031,"14",1,"0007AC2B02"
"43",1819509,"0007AC2B02","0007CB7051",44.7091100529427,17.5330701237607,"14",1,"0007AC2B02"
"44",1827489,"0007AC2B02","0007CB7051",NA,NA,"14",1,NA
"45",1833423,"0007AC2B02","0007CB7051",NA,59.9839067854168,"14",1,NA
"46",1972444,"0007AC2B02","0007CB7051",42.2588940350104,NA,"14",1,NA
"47",1988856,"0007AC2B02","0007CB7051",42.236021624756,NA,"14",1,NA
"48",1988906,"0007AC2B02","0007CB7051",43.6026935495001,7.83406568755504,"14",1,"0007AC2B02"
"49",1989576,"0007AC2B02","0007CB7051",NA,NA,"14",1,NA
"50",2426619,"0007AC2B02","0007CB7051",232.347661083567,5.07727279930777,"14",1,"0007AC2B02"
"51",2481188,"0007AC2B02","0007CB7051",29.8273985012626,NA,"14",1,NA
"52",2482269,"0007AC2B02","0007CB7051",9.63279976540226,NA,"14",1,NA
"53",2482388,"0007AC2B02","0007CB7051",17.730916277563,11.9705264932803,"14",1,"0007AC2B02"
"54",2482883,"0007AC2B02","0007CB7051",38.4620101057709,5.68845235372947,"14",1,"0007AC2B02"
"55",2483069,"0007AC2B02","0007CB7051",NA,70.5782557458809,"14",1,NA
"56",2806749,"0007AC2B02","0007CB7051",42.88199048294,NA,"14",1,NA
"57",62240,"0007AC2B02","0007CD6778",NA,12.3235455001212,"14",1,NA
"58",62399,"0007AC2B02","0007CD6778",49.4164770146035,97.8707956810728,"14",1,"0007CD6778"
"59",63132,"0007AC2B02","0007CD6778",70.2525821476039,337.294212492678,"14",1,"0007CD6778"
"60",63319,"0007AC2B02","0007CD6778",194.257847368437,NA,"14",1,NA
"61",1232002,"0007AC2B02","0007CD6778",73.1149327014905,NA,"14",1,NA
"62",1500555,"0007AC2B02","0007CD6778",12.0216431653005,10.3567676752844,"14",1,"0007AC2B02"
"63",1500664,"0007AC2B02","0007CD6778",66.347163209593,13.3435533201089,"14",1,"0007AC2B02"
"64",1502070,"0007AC2B02","0007CD6778",321.041460147236,41.9963855789017,"14",1,"0007AC2B02"
"65",1819617,"0007AC2B02","0007CD6778",37.3204788779404,NA,"14",1,NA
"66",1826764,"0007AC2B02","0007CD6778",NA,35.020134401716,"14",1,NA
"67",2077032,"0007AC2B02","0007CD6778",119.536494616348,NA,"14",1,NA
"68",2142873,"0007AC2B02","0007CD6778",NA,27.3872379995389,"14",1,NA
"69",2200372,"0007AC2B02","0007CD6778",262.054145297507,4.20105380341502,"14",1,"0007AC2B02"
"70",2200548,"0007AC2B02","0007CD6778",NA,19.0081197276413,"14",1,NA
"71",2757148,"0007AC2B02","0007CD6778",893.703990866523,195.938461149069,"14",1,"0007AC2B02"
"72",2766765,"0007AC2B02","0007CD6778",133.634775768048,13.569192867918,"14",1,"0007AC2B02"
"73",56195,"0007AC2B02","0007CD765E",NA,36.1371919778905,"14",1,NA
"74",63750,"0007AC2B02","0007CD765E",13.7839381317951,10.1273280257128,"14",1,"0007AC2B02"
"75",68512,"0007AC2B02","0007CD765E",7.95357648138685,NA,"14",1,NA
"76",116250,"0007AC2B02","0007CD765E",181.110921909186,29.1901666955672,"14",1,"0007AC2B02"
"77",116522,"0007AC2B02","0007CD765E",NA,11.2680499601044,"14",1,NA
"78",328609,"0007AC2B02","0007CD765E",8.92604245292812,4.61714212072944,"14",1,"0007AC2B02"
"79",328926,"0007AC2B02","0007CD765E",39.3001334540826,NA,"14",1,NA
"80",886330,"0007AC2B02","0007CD765E",1.59409961364365,8.35820211637234,"14",1,"0007CD765E"
"81",886475,"0007AC2B02","0007CD765E",4.10702941173868,10.0853469091808,"14",1,"0007CD765E"
"82",886714,"0007AC2B02","0007CD765E",2.16366757875041,9.424722599654,"14",1,"0007CD765E"
"83",886778,"0007AC2B02","0007CD765E",4.54294356797377,6.75263675352009,"14",1,"0007CD765E"
"84",1375920,"0007AC2B02","0007CD765E",4.44021852973456,6.34604204664138,"14",1,"0007CD765E"
"85",1377954,"0007AC2B02","0007CD765E",NA,5.52365675519337,"14",1,NA
"86",1378454,"0007AC2B02","0007CD765E",1.95387375972516,6.13669483862692,"14",1,"0007CD765E"
"87",1378503,"0007AC2B02","0007CD765E",1.42932288715763,5.54566678277442,"14",1,"0007CD765E"
"88",1689179,"0007AC2B02","0007CD765E",NA,36.1627419313759,"14",1,NA
"89",1710284,"0007AC2B02","0007CD765E",6.61902424067979,95.6440663573036,"14",1,"0007CD765E"
"90",1710723,"0007AC2B02","0007CD765E",NA,51.237250690662,"14",1,NA
"91",1710937,"0007AC2B02","0007CD765E",11.4054856508786,221.969149296197,"14",1,"0007CD765E"
"92",1713645,"0007AC2B02","0007CD765E",22.8074429120777,NA,"14",1,NA
"93",1826764,"0007AC2B02","0007CD765E",NA,NA,"14",1,NA
"94",1831866,"0007AC2B02","0007CD765E",47.0530104344383,NA,"14",1,NA
"95",1831914,"0007AC2B02","0007CD765E",41.664090305596,44.1252076009443,"14",1,"0007CD765E"
"96",1926018,"0007AC2B02","0007CD765E",20.2039726780283,29.9036567210272,"14",1,"0007CD765E"
"97",1926137,"0007AC2B02","0007CD765E",34.7189930942373,24.9205266675921,"14",1,"0007AC2B02"
"98",1932181,"0007AC2B02","0007CD765E",43.4779930421385,NA,"14",1,NA
"99",1971920,"0007AC2B02","0007CD765E",88.7620691613489,20.1546288234596,"14",1,"0007AC2B02"
"100",2001083,"0007AC2B02","0007CD765E",41.9067365246973,NA,"14",1,NA
"101",2237608,"0007AC2B02","0007CD765E",NA,60.1846512228816,"14",1,NA
"102",2253353,"0007AC2B02","0007CD765E",321.951973916033,76.5251695703323,"14",1,"0007AC2B02"
"103",2253439,"0007AC2B02","0007CD765E",315.697181488274,128.064617832606,"14",1,"0007AC2B02"
"104",2388282,"0007AC2B02","0007CD765E",57.4242537188589,NA,"14",1,NA
"105",2549811,"0007AC2B02","0007CD765E",17.3133299000744,10.923543325555,"14",1,"0007AC2B02"
"106",2549990,"0007AC2B02","0007CD765E",8.9159513825887,12.4341294042732,"14",1,"0007CD765E"
"107",2596115,"0007AC2B02","0007CD765E",NA,86.9553356100532,"14",1,NA
"108",2608714,"0007AC2B02","0007CD765E",37.9766699177625,NA,"14",1,NA
"109",2609374,"0007AC2B02","0007CD765E",7.01866611996088,NA,"14",1,NA
"110",2609420,"0007AC2B02","0007CD765E",6.65654510402781,1.72869212605956,"14",1,"0007AC2B02"
"111",2609488,"0007AC2B02","0007CD765E",6.62236204523973,2.83077002024093,"14",1,"0007AC2B02"
"112",2609620,"0007AC2B02","0007CD765E",4.87750509888768,4.88971416487292,"14",1,"0007CD765E"
"113",2609878,"0007AC2B02","0007CD765E",3.05918439153584,6.67114231878162,"14",1,"0007CD765E"
"114",2609980,"0007AC2B02","0007CD765E",4.90063929151025,9.56983292580676,"14",1,"0007CD765E"
"115",2610211,"0007AC2B02","0007CD765E",3.61210499111669,7.76360154038418,"14",1,"0007CD765E"
"116",2610310,"0007AC2B02","0007CD765E",4.93402715771739,4.47602495159414,"14",1,"0007AC2B02"
"117",2611161,"0007AC2B02","0007CD765E",65.9188260245833,86.2624090008886,"14",1,"0007CD765E"
"118",2611270,"0007AC2B02","0007CD765E",32.7408060632468,88.9991328241048,"14",1,"0007CD765E"
"119",2650596,"0007AC2B02","0007CD765E",NA,NA,"14",1,NA
"120",2695337,"0007AC2B02","0007CD765E",NA,164.399182310274,"14",1,NA
"121",2757380,"0007AC2B02","0007CD765E",558.262428179232,518.499418465617,"14",1,"0007AC2B02"
"122",2758291,"0007AC2B02","0007CD765E",217.115890588385,66.1531597856099,"14",1,"0007AC2B02"
"123",2789767,"0007AC2B02","0007CD765E",8.73895167760936,NA,"14",1,NA
"124",2790641,"0007AC2B02","0007CD765E",5.38546833029668,2.3694594160532,"14",1,"0007AC2B02"
"125",2790737,"0007AC2B02","0007CD765E",7.09490831860626,1.668993570411,"14",1,"0007AC2B02"
"126",2790811,"0007AC2B02","0007CD765E",5.36811516213181,1.05229547558845,"14",1,"0007AC2B02"
"127",2791051,"0007AC2B02","0007CD765E",6.27898111809501,NA,"14",1,NA
"128",2791121,"0007AC2B02","0007CD765E",5.78442058691396,1.54838289605985,"14",1,"0007AC2B02"
"129",2791434,"0007AC2B02","0007CD765E",5.5703020515468,4.3245853437127,"14",1,"0007AC2B02"
"130",2791519,"0007AC2B02","0007CD765E",5.08902908374418,3.11723749272611,"14",1,"0007AC2B02"
"131",2791579,"0007AC2B02","0007CD765E",5.49595741380698,2.96142585054137,"14",1,"0007AC2B02"
"132",2791696,"0007AC2B02","0007CD765E",4.50781335293653,1.37285679607691,"14",1,"0007AC2B02"
"133",2791759,"0007AC2B02","0007CD765E",4.59580285798148,2.6259109170839,"14",1,"0007AC2B02"
"134",2799808,"0007AC2B02","0007CD765E",NA,20.048592464269,"14",1,NA
"135",2799999,"0007AC2B02","0007CD765E",4.39009468557838,4.88048549177349,"14",1,"0007CD765E"
"136",2836795,"0007AC2B02","0007CD765E",25.6328451035374,NA,"14",1,NA
"137",2843648,"0007AC2B02","0007CD765E",3.9387195363338,6.84761700940256,"14",1,"0007CD765E"
"138",2845908,"0007AC2B02","0007CD765E",NA,7.64684353449916,"14",1,NA
