"","start_frame","focal","partner","focal_smooth","partner_smooth","day","group","approacher_smooth"
"1",613409,"0007AC2B02","0007CB0942",197.710515793856,NA,"6",1,NA
"2",689472,"0007AC2B02","0007CB0942",68.8151608199137,219.745374722626,"6",1,"0007CB0942"
"3",689567,"0007AC2B02","0007CB0942",85.4101989601944,229.958914105387,"6",1,"0007CB0942"
"4",689784,"0007AC2B02","0007CB0942",121.812373881731,34.3498599707956,"6",1,"0007AC2B02"
"5",704240,"0007AC2B02","0007CB0942",59.1746775703802,NA,"6",1,NA
"6",775485,"0007AC2B02","0007CB0942",NA,25.5887741248074,"6",1,NA
"7",844481,"0007AC2B02","0007CB0942",54.1494171801427,NA,"6",1,NA
"8",876522,"0007AC2B02","0007CB0942",8.44336208393835,102.038714611671,"6",1,"0007CB0942"
"9",876598,"0007AC2B02","0007CB0942",65.088563204583,183.644951269568,"6",1,"0007CB0942"
"10",877025,"0007AC2B02","0007CB0942",4.78549227987913,69.4188342047589,"6",1,"0007CB0942"
"11",877147,"0007AC2B02","0007CB0942",48.8514806689996,65.6956028308545,"6",1,"0007CB0942"
"12",881406,"0007AC2B02","0007CB0942",23.211963895009,NA,"6",1,NA
"13",881462,"0007AC2B02","0007CB0942",29.2147306213319,45.2341514734738,"6",1,"0007CB0942"
"14",881581,"0007AC2B02","0007CB0942",12.1129500133607,18.9561000709768,"6",1,"0007CB0942"
"15",883288,"0007AC2B02","0007CB0942",NA,19.1808575135585,"6",1,NA
"16",883356,"0007AC2B02","0007CB0942",7.6420460865737,20.0347699029264,"6",1,"0007CB0942"
"17",905504,"0007AC2B02","0007CB0942",23.3007181909612,NA,"6",1,NA
"18",905544,"0007AC2B02","0007CB0942",39.4821326576347,35.5360547563906,"6",1,"0007AC2B02"
"19",905606,"0007AC2B02","0007CB0942",49.3341464769765,106.224167037633,"6",1,"0007CB0942"
"20",905709,"0007AC2B02","0007CB0942",33.056420542919,39.7037716572053,"6",1,"0007CB0942"
"21",906068,"0007AC2B02","0007CB0942",25.7072466446386,19.9507400646396,"6",1,"0007AC2B02"
"22",955471,"0007AC2B02","0007CB0942",56.3848451500253,21.0784123198881,"6",1,"0007AC2B02"
"23",955903,"0007AC2B02","0007CB0942",NA,25.2257241059855,"6",1,NA
"24",956216,"0007AC2B02","0007CB0942",105.693092909081,NA,"6",1,NA
"25",1001141,"0007AC2B02","0007CB0942",40.5871283634602,NA,"6",1,NA
"26",1069353,"0007AC2B02","0007CB0942",6.67826695629389,NA,"6",1,NA
"27",1108495,"0007AC2B02","0007CB0942",56.826885746995,NA,"6",1,NA
"28",1109872,"0007AC2B02","0007CB0942",63.1649104443349,NA,"6",1,NA
"29",1110047,"0007AC2B02","0007CB0942",12.3802802005564,NA,"6",1,NA
"30",1110176,"0007AC2B02","0007CB0942",24.6480085303094,15.1063350340776,"6",1,"0007AC2B02"
"31",1110404,"0007AC2B02","0007CB0942",NA,13.5676882667641,"6",1,NA
"32",1263136,"0007AC2B02","0007CB0942",24.1410803389,48.0655260676259,"6",1,"0007CB0942"
"33",1263214,"0007AC2B02","0007CB0942",27.8214546138076,59.7066115428579,"6",1,"0007CB0942"
"34",1263731,"0007AC2B02","0007CB0942",828.139159472001,33.9979615723961,"6",1,"0007AC2B02"
"35",1264028,"0007AC2B02","0007CB0942",171.847396763702,22.5385167229616,"6",1,"0007AC2B02"
"36",1264164,"0007AC2B02","0007CB0942",7.49512009940873,38.744329639905,"6",1,"0007CB0942"
"37",1264412,"0007AC2B02","0007CB0942",25.5870690326405,NA,"6",1,NA
"38",1265268,"0007AC2B02","0007CB0942",16.6408010856871,NA,"6",1,NA
"39",1265832,"0007AC2B02","0007CB0942",33.6808915537483,NA,"6",1,NA
"40",1265938,"0007AC2B02","0007CB0942",96.7874459491102,52.3008859714997,"6",1,"0007AC2B02"
"41",1266662,"0007AC2B02","0007CB0942",89.8354562014965,542.29583922153,"6",1,"0007CB0942"
"42",1274807,"0007AC2B02","0007CB0942",270.427780479518,33.8166975607142,"6",1,"0007AC2B02"
"43",1352404,"0007AC2B02","0007CB0942",7.40828635213966,5.59563903345162,"6",1,"0007AC2B02"
"44",1352576,"0007AC2B02","0007CB0942",6.35285495348837,35.3152502213609,"6",1,"0007CB0942"
"45",1352731,"0007AC2B02","0007CB0942",6.22989257981074,NA,"6",1,NA
"46",1352794,"0007AC2B02","0007CB0942",6.75342666738092,22.2636449373337,"6",1,"0007CB0942"
"47",1353398,"0007AC2B02","0007CB0942",22.0280891731088,NA,"6",1,NA
"48",1356872,"0007AC2B02","0007CB0942",30.6506625485037,NA,"6",1,NA
"49",1547487,"0007AC2B02","0007CB0942",13.4732158352253,NA,"6",1,NA
"50",1735742,"0007AC2B02","0007CB0942",392.709666534204,NA,"6",1,NA
"51",1736066,"0007AC2B02","0007CB0942",22.9036853801997,NA,"6",1,NA
"52",1737722,"0007AC2B02","0007CB0942",85.2157421260161,NA,"6",1,NA
"53",1902191,"0007AC2B02","0007CB0942",8.98839539827658,379.382830420927,"6",1,"0007CB0942"
"54",1902348,"0007AC2B02","0007CB0942",40.7328294845261,110.908753807327,"6",1,"0007CB0942"
"55",1902427,"0007AC2B02","0007CB0942",77.5445514577543,178.796486550346,"6",1,"0007CB0942"
