"","start_frame","focal","partner","focal_smooth","partner_smooth","day","group","approacher_smooth"
"1",1624759,"0007AC2B02","0007CB0942",3.26820064884945,NA,"13",1,NA
"2",1788131,"0007AC2B02","0007CB0942",NA,42.6441755523239,"13",1,NA
"3",1940242,"0007AC2B02","0007CB0942",NA,311.359989172074,"13",1,NA
"4",214615,"0007AC2B02","0007CB44CE",98.9194397930313,NA,"13",1,NA
"5",214912,"0007AC2B02","0007CB44CE",75.0831349223934,20.1054299517513,"13",1,"0007AC2B02"
"6",214958,"0007AC2B02","0007CB44CE",60.4631692007427,20.1702613353613,"13",1,"0007AC2B02"
"7",215132,"0007AC2B02","0007CB44CE",29.4165475532605,NA,"13",1,NA
"8",217426,"0007AC2B02","0007CB44CE",62.7501692039769,NA,"13",1,NA
"9",720742,"0007AC2B02","0007CB44CE",241.549514347418,32.6164240894311,"13",1,"0007AC2B02"
"10",721135,"0007AC2B02","0007CB44CE",NA,25.0531201479327,"13",1,NA
"11",1977042,"0007AC2B02","0007CB44CE",398.628885745124,12.6656180596916,"13",1,"0007AC2B02"
"12",2578139,"0007AC2B02","0007CB44CE",415.787066414126,72.741395307106,"13",1,"0007AC2B02"
"13",76044,"0007AC2B02","0007CB7051",27.3118420756836,NA,"13",1,NA
"14",215613,"0007AC2B02","0007CB7051",18.9319560956072,NA,"13",1,NA
"15",216508,"0007AC2B02","0007CB7051",83.2841424709396,NA,"13",1,NA
"16",1401150,"0007AC2B02","0007CB7051",18.4626356894608,NA,"13",1,NA
"17",1402340,"0007AC2B02","0007CB7051",10.1472949741624,NA,"13",1,NA
"18",1832304,"0007AC2B02","0007CB7051",33.3012889865232,NA,"13",1,NA
"19",1832545,"0007AC2B02","0007CB7051",32.8599554813561,26.9526975079054,"13",1,"0007AC2B02"
"20",2089652,"0007AC2B02","0007CB7051",NA,NA,"13",1,NA
"21",2482555,"0007AC2B02","0007CB7051",6.56231254770819,NA,"13",1,NA
"22",213773,"0007AC2B02","0007CD6778",9.51866579588794,87.1411304260256,"13",1,"0007CD6778"
"23",213829,"0007AC2B02","0007CD6778",8.0014957662867,72.2329996553304,"13",1,"0007CD6778"
"24",213926,"0007AC2B02","0007CD6778",16.0056304019714,54.6553078042304,"13",1,"0007CD6778"
"25",213993,"0007AC2B02","0007CD6778",7.94764418692315,21.1729271344761,"13",1,"0007CD6778"
"26",214035,"0007AC2B02","0007CD6778",10.5544518827701,30.6053320884061,"13",1,"0007CD6778"
"27",214082,"0007AC2B02","0007CD6778",22.9163785760535,29.1909080092903,"13",1,"0007CD6778"
"28",214232,"0007AC2B02","0007CD6778",26.1110218444858,40.3647483126497,"13",1,"0007CD6778"
"29",215828,"0007AC2B02","0007CD6778",102.223979547316,NA,"13",1,NA
"30",216384,"0007AC2B02","0007CD6778",8.35369893586251,96.5125768037394,"13",1,"0007CD6778"
"31",216472,"0007AC2B02","0007CD6778",62.1452867227786,131.732745736167,"13",1,"0007CD6778"
"32",217099,"0007AC2B02","0007CD6778",14.8212371546264,387.104923909446,"13",1,"0007CD6778"
"33",217167,"0007AC2B02","0007CD6778",29.7857642343998,316.922487621883,"13",1,"0007CD6778"
"34",217271,"0007AC2B02","0007CD6778",32.1852109542116,166.857208998071,"13",1,"0007CD6778"
"35",217350,"0007AC2B02","0007CD6778",51.3304233287557,40.8767782555019,"13",1,"0007AC2B02"
"36",217551,"0007AC2B02","0007CD6778",47.5870313607507,88.9577525382225,"13",1,"0007CD6778"
"37",217655,"0007AC2B02","0007CD6778",64.7128795573961,26.3461047158499,"13",1,"0007AC2B02"
"38",218019,"0007AC2B02","0007CD6778",29.3497709951467,29.1623994903264,"13",1,"0007AC2B02"
"39",218256,"0007AC2B02","0007CD6778",10.6297303390971,NA,"13",1,NA
"40",471935,"0007AC2B02","0007CD6778",4.247338834928,677.044916996452,"13",1,"0007CD6778"
"41",1374273,"0007AC2B02","0007CD6778",137.498150455061,50.7370836940283,"13",1,"0007AC2B02"
"42",1832190,"0007AC2B02","0007CD6778",21.6013441645116,NA,"13",1,NA
"43",1832637,"0007AC2B02","0007CD6778",37.5793251459867,NA,"13",1,NA
"44",8847,"0007AC2B02","0007CD765E",41.2365260953427,NA,"13",1,NA
"45",9021,"0007AC2B02","0007CD765E",17.5629134695593,18.1495575788415,"13",1,"0007CD765E"
"46",77914,"0007AC2B02","0007CD765E",22.4587122417891,7.01479455212355,"13",1,"0007AC2B02"
"47",77954,"0007AC2B02","0007CD765E",11.0660380263223,11.1379681905584,"13",1,"0007CD765E"
"48",79621,"0007AC2B02","0007CD765E",40.3787742375642,545.303620025094,"13",1,"0007CD765E"
"49",88234,"0007AC2B02","0007CD765E",74.2762790860633,NA,"13",1,NA
"50",88546,"0007AC2B02","0007CD765E",36.2159749362033,1607.87164783108,"13",1,"0007CD765E"
"51",95762,"0007AC2B02","0007CD765E",34.7342239678632,NA,"13",1,NA
"52",110040,"0007AC2B02","0007CD765E",43.0934275383673,230.682173050834,"13",1,"0007CD765E"
"53",128260,"0007AC2B02","0007CD765E",26.3826378538229,23.4211181323383,"13",1,"0007AC2B02"
"54",136372,"0007AC2B02","0007CD765E",9.77964826244291,NA,"13",1,NA
"55",138857,"0007AC2B02","0007CD765E",4.3610935128662,NA,"13",1,NA
"56",139062,"0007AC2B02","0007CD765E",13.5495796058328,3.2441597817512,"13",1,"0007AC2B02"
"57",139724,"0007AC2B02","0007CD765E",NA,5.06509426791118,"13",1,NA
"58",139851,"0007AC2B02","0007CD765E",2.01513727241784,4.94676753895081,"13",1,"0007CD765E"
"59",140159,"0007AC2B02","0007CD765E",2.91228802031732,1781.08385491337,"13",1,"0007CD765E"
"60",140871,"0007AC2B02","0007CD765E",3.54540217758968,1469.36329727103,"13",1,"0007CD765E"
