"","start_frame","focal","partner","focal_smooth","partner_smooth","day","group","approacher_smooth"
"272",1170843,"0007CB44CE","0007AC2B02",25.7111685894374,NA,"15",1,NA
"273",1170923,"0007CB44CE","0007AC2B02",11.0914548568504,12.4992736701757,"15",1,"0007AC2B02"
"274",1170982,"0007CB44CE","0007AC2B02",10.5710918709909,16.336571675135,"15",1,"0007AC2B02"
"275",1171171,"0007CB44CE","0007AC2B02",29.7551074576781,115.575435784369,"15",1,"0007AC2B02"
"276",653851,"0007CB44CE","0007CB0942",NA,NA,"15",1,NA
"277",1368198,"0007CB44CE","0007CB0942",42.972689942921,18.2443186567424,"15",1,"0007CB44CE"
"278",1016042,"0007CB44CE","0007CB7051",NA,NA,"15",1,NA
"279",1420919,"0007CB44CE","0007CB7051",NA,17.753820285068,"15",1,NA
"280",659777,"0007CB44CE","0007CD6778",32.4227415382533,7.74953577041136,"15",1,"0007CB44CE"
"281",1016224,"0007CB44CE","0007CD765E",17.7866879580859,NA,"15",1,NA
"282",875538,"0007CB44CE","0007CD77C5",232.293601808986,6.82431714496345,"15",1,"0007CB44CE"
"283",1145431,"0007CB44CE","0007CD77C5",NA,54.5258474840661,"15",1,NA
"284",1213778,"0007CB44CE","0007CD77C5",NA,102.067769202837,"15",1,NA
"285",1255417,"0007CB44CE","0007CD77C5",121.964931051228,4.83300782838765,"15",1,"0007CB44CE"
"286",1257438,"0007CB44CE","0007CD77C5",NA,7.51659322412055,"15",1,NA
