"","start_frame","focal","partner","focal_smooth","partner_smooth","day","group","approacher_smooth"
"1",28683,"0007AC2B02","0007CB0942",38.9415348266204,NA,"1",1,NA
"2",46949,"0007AC2B02","0007CB0942",801.999629244051,433.517464370319,"1",1,"0007AC2B02"
"3",101369,"0007AC2B02","0007CB0942",66.0047902448173,24.4396690247745,"1",1,"0007AC2B02"
"4",112811,"0007AC2B02","0007CB0942",8.7010102976852,27.7800146738405,"1",1,"0007CB0942"
"5",115117,"0007AC2B02","0007CB0942",74.3047563736443,197.195796200655,"1",1,"0007CB0942"
"6",117369,"0007AC2B02","0007CB0942",13.3722323335334,894.480042065082,"1",1,"0007CB0942"
"7",130515,"0007AC2B02","0007CB0942",696.63921692888,38.6047835026174,"1",1,"0007AC2B02"
"8",131199,"0007AC2B02","0007CB0942",620.89236192033,62.1618270285488,"1",1,"0007AC2B02"
"9",198494,"0007AC2B02","0007CB0942",234.275454497437,42.2482961350005,"1",1,"0007AC2B02"
"10",200013,"0007AC2B02","0007CB0942",NA,42.1669674516111,"1",1,NA
"11",240006,"0007AC2B02","0007CB0942",NA,111.807119296042,"1",1,NA
"12",248315,"0007AC2B02","0007CB0942",10.0019201959079,15.4571896230653,"1",1,"0007CB0942"
"13",280811,"0007AC2B02","0007CB0942",43.4563468546741,408.345167716331,"1",1,"0007CB0942"
"14",1496483,"0007AC2B02","0007CB0942",384.660951176899,NA,"1",1,NA
"15",1496531,"0007AC2B02","0007CB0942",521.747441164125,136.596222866617,"1",1,"0007AC2B02"
"16",1595321,"0007AC2B02","0007CB0942",255.365502659357,149.458250793791,"1",1,"0007AC2B02"
"17",1596149,"0007AC2B02","0007CB0942",NA,133.381695267354,"1",1,NA
"18",1597996,"0007AC2B02","0007CB0942",312.239983888967,122.113444616905,"1",1,"0007AC2B02"
"19",1962182,"0007AC2B02","0007CB0942",370.056620301885,512.625436742534,"1",1,"0007CB0942"
"20",1962503,"0007AC2B02","0007CB0942",3.42130309597512,NA,"1",1,NA
"21",1973190,"0007AC2B02","0007CB0942",304.286495006407,33.6950538363979,"1",1,"0007AC2B02"
"22",6418,"0007AC2B02","0007CB44CE",448.628472482362,113.866715870498,"1",1,"0007AC2B02"
"23",6507,"0007AC2B02","0007CB44CE",509.888994613924,309.790261454842,"1",1,"0007AC2B02"
"24",7753,"0007AC2B02","0007CB44CE",277.602766610795,35.8313423410426,"1",1,"0007AC2B02"
"25",33368,"0007AC2B02","0007CB44CE",70.7144476101459,341.886967743276,"1",1,"0007CB44CE"
"26",33480,"0007AC2B02","0007CB44CE",349.583358994569,381.959259555035,"1",1,"0007CB44CE"
"27",50667,"0007AC2B02","0007CB44CE",504.369503215028,229.006124494779,"1",1,"0007AC2B02"
"28",77774,"0007AC2B02","0007CB44CE",290.222817345732,NA,"1",1,NA
"29",83675,"0007AC2B02","0007CB44CE",691.711527958121,304.447198567969,"1",1,"0007AC2B02"
"30",97641,"0007AC2B02","0007CB44CE",65.681581549501,6.59645921483957,"1",1,"0007AC2B02"
"31",97881,"0007AC2B02","0007CB44CE",506.275396112069,445.498820768124,"1",1,"0007AC2B02"
"32",97943,"0007AC2B02","0007CB44CE",345.208267995533,329.813764417296,"1",1,"0007AC2B02"
"33",98133,"0007AC2B02","0007CB44CE",857.435201946479,41.6337126307761,"1",1,"0007AC2B02"
"34",99325,"0007AC2B02","0007CB44CE",231.20322613583,282.641568573247,"1",1,"0007CB44CE"
"35",99372,"0007AC2B02","0007CB44CE",318.962317549943,164.469123070476,"1",1,"0007AC2B02"
"36",99759,"0007AC2B02","0007CB44CE",276.784538228877,472.461408222228,"1",1,"0007CB44CE"
"37",101766,"0007AC2B02","0007CB44CE",149.873477167743,15.6528269054358,"1",1,"0007AC2B02"
"38",102365,"0007AC2B02","0007CB44CE",70.9986111571991,47.681013759719,"1",1,"0007AC2B02"
