"","start_frame","focal","partner","focal_smooth","partner_smooth","day","group","approacher_smooth"
"1",884183,"0007AC2B02","0007CB0942",281.612101502671,115.267292460873,"4",1,"0007AC2B02"
"2",898305,"0007AC2B02","0007CB0942",308.646948315136,63.4875172849885,"4",1,"0007AC2B02"
"3",935310,"0007AC2B02","0007CB0942",39.9741060659133,35.0196750215388,"4",1,"0007AC2B02"
"4",1661004,"0007AC2B02","0007CB0942",5.70778621187788,114.720903365507,"4",1,"0007CB0942"
"5",1661552,"0007AC2B02","0007CB0942",94.412116068444,121.723714249795,"4",1,"0007CB0942"
"6",1661681,"0007AC2B02","0007CB0942",56.8358393326597,116.800219855627,"4",1,"0007CB0942"
"7",1704882,"0007AC2B02","0007CB0942",101.225061392316,73.539153527962,"4",1,"0007AC2B02"
"8",2055050,"0007AC2B02","0007CB0942",157.910567060351,32.6489883151219,"4",1,"0007AC2B02"
"9",577444,"0007AC2B02","0007CB44CE",263.88197526628,NA,"4",1,NA
"10",656482,"0007AC2B02","0007CB44CE",NA,73.941486304605,"4",1,NA
"11",656627,"0007AC2B02","0007CB44CE",13.0177006887992,5.49779274950436,"4",1,"0007AC2B02"
"12",656731,"0007AC2B02","0007CB44CE",10.7857914013888,15.3540517181855,"4",1,"0007CB44CE"
"13",656812,"0007AC2B02","0007CB44CE",7.75790448413055,9.28137229974999,"4",1,"0007CB44CE"
"14",656951,"0007AC2B02","0007CB44CE",12.3540803740123,10.6910099764579,"4",1,"0007AC2B02"
"15",884073,"0007AC2B02","0007CB44CE",439.11804794823,NA,"4",1,NA
"16",905789,"0007AC2B02","0007CB44CE",NA,59.7430479369603,"4",1,NA
"17",1098170,"0007AC2B02","0007CB44CE",62.8915647660331,NA,"4",1,NA
"18",1147488,"0007AC2B02","0007CB44CE",250.68869323746,511.620946424113,"4",1,"0007CB44CE"
"19",1148748,"0007AC2B02","0007CB44CE",69.8701074151304,75.5220737580361,"4",1,"0007CB44CE"
"20",1148904,"0007AC2B02","0007CB44CE",69.9356701372214,21.6722444334877,"4",1,"0007AC2B02"
"21",1148987,"0007AC2B02","0007CB44CE",57.1317233001405,13.0975874597701,"4",1,"0007AC2B02"
"22",1156155,"0007AC2B02","0007CB44CE",651.310204014957,12.4096586940914,"4",1,"0007AC2B02"
"23",1156295,"0007AC2B02","0007CB44CE",124.490033570329,39.6560802419739,"4",1,"0007AC2B02"
"24",1263179,"0007AC2B02","0007CB44CE",NA,43.6927271145047,"4",1,NA
"25",1263249,"0007AC2B02","0007CB44CE",114.130850210794,75.496417749915,"4",1,"0007AC2B02"
"26",1576842,"0007AC2B02","0007CB44CE",61.442252755822,234.324437263693,"4",1,"0007CB44CE"
"27",1577865,"0007AC2B02","0007CB44CE",112.535553449382,171.653515763356,"4",1,"0007CB44CE"
"28",1704804,"0007AC2B02","0007CB44CE",25.8392533394129,62.8636101134541,"4",1,"0007CB44CE"
"29",1708315,"0007AC2B02","0007CB44CE",394.783291784677,25.4971205100983,"4",1,"0007AC2B02"
"30",232306,"0007AC2B02","0007CB7051",102.703773060055,121.065346844253,"4",1,"0007CB7051"
"31",232867,"0007AC2B02","0007CB7051",594.174051888927,145.808334019564,"4",1,"0007AC2B02"
"32",233048,"0007AC2B02","0007CB7051",170.53604804314,49.9850131067226,"4",1,"0007AC2B02"
