"x_partner","y_partner","x_partner_smooth","y_partner_smooth","partner_length","x_focal","y_focal","x_focal_smooth","y_focal_smooth","focal_length"
79.5039215087891,51.1898803710938,80.429345649132,52.3748006380905,475.11614813739,567.87548828125,0.0656416416168213,565.683174120376,0.942999181136656,64.9990884844777
80.8734512329102,52.4800338745117,80.9689623852272,51.9247914110896,NA,561.056518554688,0.745707511901855,564.73098701464,1.91836789662717,NA
81.3308715820312,52.570442199707,81.6367246901459,51.7369610226412,NA,562.365966796875,3.65705680847168,563.574689108328,2.61702631314795,NA
82.7418518066406,52.9796485900879,82.4322674069909,51.7676622878347,NA,564.127807617188,5.03157663345337,562.244553254869,3.07010483676835,NA
84.2477951049805,52.2231903076172,83.3552253788617,51.9732480217593,NA,563.879577636719,3.9735689163208,560.770852307699,3.30873387355541,NA
85.9236907958984,52.4455947875977,84.4052334488622,52.310071039505,NA,559.579650878906,5.21088027954102,559.183859120245,3.36404382957799,NA
85.7780609130859,51.7929763793945,85.5819264600933,52.7344841561614,NA,557.983825683594,0.834306716918945,557.513846545939,3.26716511090378,NA
89.1847991943359,53.1111068725586,86.8849392556558,53.2028401868176,NA,551.989929199219,2.24521350860596,555.791087438215,3.04922812360094,NA
87.8017349243164,50.6387519836426,88.3139066786516,53.6714919465634,NA,551.841125488281,2.4965705871582,554.045854650503,2.74136327373757,NA
88.815544128418,51.359302520752,89.8684635721822,54.0967922504882,NA,551.418273925781,1.92333221435547,552.308421036234,2.37470096738176,NA
90.772331237793,56.5359153747559,91.5482447793492,54.4350939136816,NA,550.564025878906,1.93828964233398,550.609059448841,1.98037161060157,NA
91.2818450927734,57.3282661437988,93.4976008933679,54.5460096323712,NA,550.916198730469,2.19993686676025,549.133648156886,1.74809276126264,NA
91.8352737426758,56.787841796875,95.6445000041501,54.4562268576695,NA,550.115966796875,0.516775131225586,547.377716513388,1.43182938860382,NA
96.1258544921875,55.2723350524902,97.8174964079244,54.0438236063233,NA,550.271911621094,0.502477645874023,545.870948594471,1.28892825841514,NA
100.824783325195,53.4318771362305,100.092650499247,53.2106147209933,NA,542.981018066406,0.390396118164062,544.883814522081,1.2308197517183,NA
104.129829406738,52.1690483093262,102.363317715962,51.9209727249569,NA,542.157775878906,0.211319923400879,544.317837174245,1.25655760832104,NA
105.256690979004,51.1365013122559,104.482718483612,50.3994397016552,NA,540.766906738281,2.14196681976318,543.821786222679,1.4228961220673,NA
108.816696166992,49.8919486999512,106.348098537898,48.6193627378994,NA,542.119079589844,2.04378700256348,543.525119747824,1.29496921079149,NA
110.532264709473,48.4204216003418,107.524235982605,47.2116482059096,NA,541.427124023438,2.4701509475708,543.002666212757,1.28125752589016,NA
111.462875366211,47.8792037963867,101.457258812467,45.8280124408663,NA,542.356689453125,2.19035530090332,542.715633455933,1.29185760157605,NA
113.34375,43.1940422058105,97.7625176092112,43.943978859888,NA,543.308166503906,2.13188552856445,542.512873489664,1.34611871874617,NA
114.103736877441,39.7494773864746,97.4454732535126,43.2051509384549,NA,543.841735839844,0.466985702514648,542.50510861664,1.43427371604648,NA
114.40007019043,38.0224151611328,102.297171154689,42.7412515049785,NA,544.167419433594,0.860595703125,542.791425352667,1.57793780392625,NA
115.353477478027,37.1171684265137,111.739068511733,42.3795623068484,NA,545.137756347656,0.904483795166016,543.245813235694,1.63065932910791,NA
115.361999511719,38.8862571716309,125.912735923126,42.0118470854446,NA,544.4072265625,2.02787590026855,543.929309477094,1.65880939250446,NA
116.395561218262,41.5729827880859,144.067041053535,41.5982627457129,NA,543.980529785156,0.951471328735352,544.187128162415,1.63154920295548,NA
120.008514404297,43.6308898925781,165.565126506984,41.179043748325,NA,544.046630859375,1.43064785003662,544.462954493432,1.60935751274934,NA
123.773895263672,46.6689414978027,189.552193655692,40.7456299325694,NA,544.470031738281,1.90313816070557,544.795111245601,1.69673359444734,NA
141.059234619141,43.3660278320312,215.545453431054,40.2599213959618,NA,545.471008300781,1.94981098175049,545.273840583435,1.82924393307504,NA
277.527221679688,39.5267066955566,242.672610846249,39.7200125269969,NA,544.971069335938,2.64548301696777,545.796042216296,1.93060444429366,NA
317.707733154297,46.997386932373,270.076129021696,39.1718393065798,NA,546.736083984375,2.23689270019531,546.546239687672,2.0864642181596,NA
353.332916259766,37.5070762634277,296.99026704497,38.3642443700256,NA,546.922058105469,2.33118057250977,547.613502923941,2.32044399949841,NA
362.304565429688,34.9727401733398,322.499755036328,37.324714627598,NA,547.085327148438,2.48106670379639,548.49327783251,2.41563127398608,NA
371.669067382812,33.6146965026855,345.712946287905,36.119973630054,NA,548.183288574219,2.34807586669922,549.460282095354,2.43565231618167,NA
374.258331298828,32.8084907531738,365.814216656169,34.8206998526407,NA,550.028503417969,2.49911022186279,550.625515776002,2.47055738305063,NA
378.903015136719,32.07861328125,381.836142770369,33.6353337112382,NA,552.810668945312,3.01118850708008,551.908927126857,2.56578658288817,NA
382.166015625,31.2317523956299,392.975221721827,32.6824479260527,NA,554.75146484375,2.42558670043945,553.164166692738,2.69622840285886,NA
384.978332519531,30.8386859893799,398.575140941529,32.086017515738,NA,555.040283203125,2.77674770355225,554.33918990166,2.91971791807675,NA
386.415191650391,31.0966300964355,397.914766688875,31.9943292716938,NA,556.630737304688,2.36994361877441,555.500416751,3.15645574019134,NA
387.313873291016,31.5156478881836,391.561697833637,31.9111707456052,NA,557.724487304688,3.84525775909424,556.499244073903,3.44001384715155,NA
387.705169677734,32.9567794799805,389.389330980863,32.0226316480085,NA,557.428161621094,3.73591995239258,557.371597773891,3.76182842691103,NA
387.985656738281,33.6276016235352,387.04076199689,33.0804403940421,NA,555.081298828125,3.23193550109863,558.270690279484,4.04310723323766,NA
388.096374511719,33.9035758972168,385.661525590391,33.3218601802939,NA,559.54052734375,3.60574340820312,559.045321606389,4.32915666298993,NA
387.920989990234,34.1542892456055,384.865834111753,33.2989755239546,NA,560.897521972656,5.1875262260437,559.702623889196,4.67445412754584,NA
387.475646972656,33.7867584228516,385.270060364348,33.0618794856799,NA,561.364196777344,5.55387020111084,560.280211484522,5.00302669697238,NA
387.209747314453,33.4201622009277,386.485959699318,32.6269914172529,NA,560.451110839844,6.82970142364502,560.760286049969,5.31385163241408,NA
386.91650390625,33.5943641662598,388.825282465675,32.0615223282574,NA,560.698974609375,6.19659948348999,561.408907114349,5.68311101153381,NA
387.161834716797,32.7591514587402,392.103658575761,31.4694180851787,NA,561.585754394531,5.68322515487671,562.185273962654,6.07454823247355,NA
387.299591064453,32.2397918701172,396.145864685597,30.8464941746193,NA,561.420471191406,6.31689405441284,562.948116545663,6.4340190098698,NA
386.091125488281,32.7529563903809,400.762110250921,30.3971986331048,NA,564.013000488281,6.08381938934326,563.710671391507,6.79008844219107,NA
396.165954589844,27.9790458679199,405.960334441131,29.8960955446162,NA,564.662536621094,6.695237159729,564.511031441066,7.27111278838213,NA
411.814086914062,23.3987636566162,411.8880092874,29.344556527264,NA,565.167297363281,7.49961376190186,565.303546787049,7.82010952169188,NA
428.394866943359,26.1310920715332,418.285909711944,28.7552068622411,NA,566.144104003906,8.24043750762939,565.799551109271,8.37205956799799,NA
436.52392578125,26.730052947998,425.183721227481,27.8672557255925,NA,566.546569824219,8.26367568969727,566.467822900119,8.8837318922344,NA
440.420959472656,27.6251220703125,432.451358252703,27.1438653540011,NA,566.994079589844,8.95755195617676,567.14230940271,9.42279693931487,NA
444.450256347656,29.1831378936768,439.781918653206,26.7376856160109,NA,568.815002441406,10.0860347747803,567.6906182999,9.83500052121933,NA
446.179443359375,30.3356666564941,447.007088747551,26.6715929954806,NA,568.541198730469,10.7764310836792,568.088119801137,10.2682204269903,NA
448.956207275391,29.8013534545898,453.776814755368,27.0034554722497,NA,568.259582519531,10.6279773712158,568.372487562316,10.5750869641549,NA
453.94287109375,29.3098964691162,459.669293017355,27.6641602536439,NA,568.067626953125,12.0296649932861,568.614990094706,10.8334992411247,NA
460.860473632812,25.7581195831299,464.379363784216,28.4967489931544,NA,569.037414550781,12.2321767807007,568.659304650947,11.0375602811955,NA
467.543823242188,24.7887840270996,467.411837979055,29.5748198902969,NA,569.37060546875,12.4741611480713,568.735401803273,11.1451427912393,NA
470.733947753906,25.5001087188721,469.560177551449,30.2997155085075,NA,568.471923828125,11.7276830673218,568.701226305829,11.2176027759379,NA
475.726104736328,26.500020980835,471.358860949903,30.5702403836408,NA,568.047912597656,10.5144948959351,568.588094940135,11.3524166177636,NA
478.019775390625,32.9706001281738,473.199195614902,30.8893185403854,NA,567.763549804688,10.0111646652222,568.393656565731,11.5006313763556,NA
478.396453857422,35.3121299743652,474.916277493554,31.0500920779879,NA,567.525207519531,9.79288196563721,568.063023697204,11.600444303926,NA
478.660186767578,35.4490737915039,476.130009382135,31.1802745175619,NA,568.517517089844,10.9401922225952,567.629550880215,11.643182689047,NA
476.780548095703,34.9394912719727,476.95842825474,31.3671426370901,NA,568.200988769531,11.5245246887207,567.334812390021,11.743412954038,NA
474.563354492188,33.6407279968262,477.29010426776,31.6014702034059,NA,567.876098632812,12.5317068099976,567.0356934751,11.8809325507202,NA
474.093994140625,31.2558536529541,477.151824602,31.752911099736,NA,566.840515136719,12.197829246521,566.704579049366,12.0500648438677,NA
473.688659667969,30.2992534637451,476.704318607426,31.8217448446243,NA,566.504638671875,12.9195966720581,566.388529852038,12.2522744362399,NA
474.752563476562,28.8997840881348,476.235095879267,31.5173785161956,NA,565.901000976562,13.4421825408936,566.287326799027,12.4940284399785,NA
474.560302734375,29.3572158813477,475.88652106912,30.9397401407522,NA,565.813354492188,13.9776744842529,566.400629138978,12.9481125030692,NA
475.286102294922,29.2063808441162,475.644014087289,30.163046090811,NA,565.209533691406,13.3592338562012,566.584134977602,13.4363180293332,NA
476.859527587891,28.6169052124023,475.671717862905,29.2477740274999,NA,565.346374511719,13.2854337692261,566.824261787866,13.9067096635383,NA
476.054656982422,29.4549751281738,475.988882064196,28.7417861225169,NA,566.2685546875,13.2735548019409,567.07405777202,14.2962437664305,NA
477.404235839844,29.2093563079834,476.501485534648,28.4910725396846,NA,567.496398925781,14.2132539749146,567.321252888345,14.6077557766738,NA
477.914581298828,28.7786121368408,477.13175631645,28.4549711769256,NA,567.618835449219,14.5006790161133,567.675135482484,14.959070545507,NA
477.536346435547,28.5742855072021,477.682037862308,28.5546020072595,NA,568.183715820312,15.0536689758301,568.048048734587,15.34293940676,NA
477.365539550781,28.6643180847168,478.018439969739,28.7106719975691,NA,569.429626464844,14.8676261901855,568.401981848835,15.7978720937768,NA
477.825103759766,28.612211227417,478.318548685743,28.822888303559,NA,570.502075195312,16.7040405273438,568.756899775096,16.2657297974678,NA
478.205596923828,28.5260581970215,478.473501544016,29.0182535091075,NA,570.274047851562,18.2042064666748,569.053052074596,16.7027909304182,NA
479.128204345703,28.4247703552246,478.480150475304,29.0124607366766,NA,569.407775878906,17.3734016418457,569.269283060398,17.0932025106909,NA
478.666320800781,28.8384475708008,478.347290308423,28.9730412544632,NA,568.805114746094,17.4870758056641,569.384437045567,17.4211115563488,NA
479.388000488281,29.1316032409668,478.142606128544,28.8526799481614,NA,568.270202636719,17.0511589050293,569.377358343166,17.6706650854549,NA
