"x_partner","y_partner","x_partner_smooth","y_partner_smooth","partner_length","x_focal","y_focal","x_focal_smooth","y_focal_smooth","focal_length"
318.507354736328,105.52409362793,318.770116069728,106.105024193811,28.7474374584877,106.789451599121,264.736450195312,108.865394796195,263.052743194826,186.960858476198
318.610260009766,105.607711791992,318.800369466605,105.69540971052,NA,108.502311706543,260.627868652344,108.688045552686,260.769317934253,NA
319.222991943359,105.822731018066,318.757535172072,105.458031867989,NA,109.463447570801,257.867980957031,108.49070817705,258.911990475647,NA
318.426849365234,105.739562988281,318.651364418213,105.378887059985,NA,110.754920959473,255.560043334961,108.299738229732,257.431178130786,NA
318.844635009766,106.385772705078,318.491608437115,105.443971680272,NA,110.017768859863,254.456680297852,108.141491271179,256.277298211453,NA
317.748352050781,105.249382019043,318.288018460862,105.639282122617,NA,108.592903137207,256.500091552734,108.042322861836,255.400768029424,NA
319.551361083984,106.059150695801,318.050345721541,105.950814780786,NA,107.509223937988,256.109619140625,108.028588562149,254.752004896483,NA
316.31640625,106.148498535156,317.788341451236,106.364566048544,NA,106.318138122559,255.530044555664,108.126643932564,254.281426124409,NA
319.047485351562,107.015960693359,317.511756882034,106.866532319658,NA,107.128189086914,253.779312133789,108.362844533527,253.939449024983,NA
318.180023193359,107.51229095459,317.230343246018,107.442709987892,NA,107.112129211426,253.398803710938,108.763545925484,253.676490909983,NA
315.409820556641,107.164855957031,316.953851775275,108.079095447013,NA,109.334930419922,254.038543701172,109.355103668881,253.44296909119,NA
315.692657470703,108.174438476562,316.693739882011,108.763365965959,NA,110.91039276123,253.639221191406,110.137348640195,253.234535618832,NA
315.215789794922,108.987243652344,316.482103759925,109.463377559446,NA,110.760215759277,253.025573730469,111.370329768021,252.893709220774,NA
316.396057128906,110.136688232422,316.359142242362,110.2338248805,NA,112.150741577148,252.146469116211,113.004734616686,252.19806842486,NA
316.588256835938,111.43782043457,316.250279855868,110.994259490418,NA,114.218170166016,250.979751586914,115.117900141317,251.173675222855,NA
316.534088134766,112.700828552246,316.212906916339,111.726395279335,NA,116.592903137207,251.106689453125,117.405927919336,250.021088245064,NA
316.487426757812,112.720924377441,316.10595518563,112.307029654287,NA,119.524925231934,249.482818603516,119.869447591532,248.718946847856,NA
316.470825195312,112.947616577148,316.188173252291,112.856191721801,NA,121.588088989258,247.984069824219,122.395350194047,247.268787041097,NA
316.218536376953,113.507881164551,316.077776457134,113.332916160002,NA,125.909797668457,246.549880981445,124.760084361101,245.753886501865,NA
315.9951171875,114.289543151855,316.206513279207,113.751924330832,NA,126.178749084473,244.819198608398,127.00888730436,244.029313620261,NA
316.215850830078,114.316619873047,316.386395497118,114.063343545665,NA,130.726364135742,242.206878662109,129.077410607838,242.157861655348,NA
316.571533203125,114.080307006836,316.353287526306,114.188445027337,NA,133.120300292969,240.544738769531,131.128492938338,240.300257607666,NA
316.372436523438,114.509140014648,316.308383289448,114.285019761404,NA,134.408752441406,237.164642333984,133.111700598575,238.542107733296,NA
316.348907470703,113.965744018555,316.184222817148,114.274663924547,NA,135.693954467773,236.714065551758,134.759266200195,236.939273675854,NA
315.915344238281,113.702362060547,316.144896832429,114.257580478116,NA,135.974243164062,235.792465209961,136.165689184682,235.518445327025,NA
315.806243896484,114.26488494873,316.118015973932,114.291834284722,NA,137.906967163086,232.400268554688,137.399875053513,234.343815230201,NA
316.144165039062,114.435623168945,316.059114953122,114.426546753369,NA,137.82160949707,232.998611450195,138.423771943326,233.50293348848,NA
316.161071777344,114.470191955566,316.029981250894,114.53550171517,NA,137.673721313477,232.637588500977,139.286909506811,232.92841561334,NA
316.191986083984,114.101379394531,316.007841032289,114.589831516531,NA,138.831329345703,231.392791748047,139.975321537453,232.566742911063,NA
316.168670654297,114.088439941406,315.953846168581,114.65580360435,NA,140.487686157227,231.141677856445,140.635453939048,232.423531134793,NA
315.531097412109,114.479759216309,315.900025681056,114.721593300008,NA,141.525405883789,232.073486328125,141.049660853835,232.454338091189,NA
315.778289794922,115.05517578125,315.874123370347,114.762402233013,NA,141.87858581543,233.362396240234,141.488180144934,232.604415868614,NA
315.783294677734,114.676727294922,315.844409634608,114.729527142049,NA,141.76774597168,233.836212158203,141.828096153456,232.901868223481,NA
315.940338134766,115.390518188477,315.836701866067,114.714748585836,NA,142.756530761719,234.168609619141,142.130977050741,233.021601561901,NA
315.597900390625,115.418060302734,315.789683246893,114.605318760942,NA,143.18537902832,234.525146484375,142.370539759685,233.223413627652,NA
315.516784667969,115.065574645996,315.716842596497,114.408598815978,NA,142.776397705078,233.978744506836,142.390285500673,233.442107715339,NA
315.964324951172,114.143180847168,315.613313114382,114.186549136513,NA,142.892395019531,233.896469116211,142.562269796301,233.433520334224,NA
315.593536376953,113.597351074219,315.493857117797,113.907566702806,NA,143.013259887695,233.227630615234,142.654746133855,233.48584795949,NA
315.474609375,113.527313232422,315.375940338464,113.55200947278,NA,142.48258972168,233.260925292969,142.807222883231,233.579120806831,NA
315.645263671875,112.872512817383,315.228786212862,113.107253596844,NA,142.696640014648,233.259124755859,143.011259085838,233.614932985234,NA
