"x_partner","y_partner","x_partner_smooth","y_partner_smooth","partner_length","x_focal","y_focal","x_focal_smooth","y_focal_smooth","focal_length"
545.726135253906,63.8040542602539,545.554336855152,63.9253466333479,59.0782693353737,546.380676269531,115.739585876465,546.173591698492,115.649764715245,31.4441231127509
545.534118652344,62.8066558837891,545.573675108611,63.1769257123107,NA,546.128601074219,115.686813354492,546.012972205097,115.606242347342,NA
545.532775878906,62.8553581237793,545.553250875948,62.661363180317,NA,545.605529785156,115.508483886719,545.857235465251,115.591096918127,NA
545.715942382812,62.0429306030273,545.499224239961,62.3483745411411,NA,545.437255859375,115.633987426758,545.70698969387,115.59892929671,NA
545.033325195312,62.4426956176758,545.41775528345,62.2076752985589,NA,545.197204589844,115.549461364746,545.562843105869,115.624340352204,NA
544.6220703125,62.7874984741211,545.315004089213,62.2089809563452,NA,545.654174804688,115.611755371094,545.425403916165,115.661930953718,NA
545.907958984375,62.7292938232422,545.197130740048,62.3220070182755,NA,545.628601074219,114.884574890137,545.295280339674,115.706301970365,NA
545.060485839844,62.955207824707,545.070295318753,62.516468988125,NA,544.975524902344,116.195816040039,545.17308059131,115.752054271256,NA
544.832763671875,63.3617706298828,544.940657908127,62.762082369669,NA,545.253356933594,116.374755859375,545.059412885991,115.793788725501,NA
544.474548339844,62.7634086608887,544.814378590969,63.0285626666826,NA,544.769775390625,115.944458007812,544.954885438632,115.826106202213,NA
545.132446289062,62.1643676757812,544.697617450077,63.2856253829412,NA,545.395141601562,115.099349975586,544.860106464148,115.843607570502,NA
544.285827636719,63.7273254394531,544.488169754592,63.5509937444751,NA,545.054260253906,116.251655578613,544.788090526609,115.76803773928,NA
544.804565429688,62.6983680725098,544.357372951102,63.6282050128698,NA,544.787475585938,115.728004455566,544.74455805439,115.698256361364,NA
545.069396972656,62.7319412231445,544.318522288387,63.6204996910232,NA,544.231750488281,115.788505554199,544.709019272184,115.583440964578,NA
544.84814453125,62.7836532592773,544.475965377044,63.2776128426608,NA,543.942321777344,116.04426574707,544.635702860827,115.472366362937,NA
544.218688964844,63.6608772277832,544.676816892297,62.7197829998175,NA,544.459045410156,115.99877166748,544.530108808185,115.370573716602,NA
543.958374023438,64.2403717041016,544.863073243624,62.0111841835902,NA,544.519714355469,115.172988891602,544.482963489683,115.23216327868,NA
544.5224609375,63.2771873474121,545.244868078665,61.1260257969108,NA,544.802551269531,114.246513366699,544.44716781711,115.071874049256,NA
544.78564453125,62.3826484680176,545.522658368971,60.2177482472794,NA,544.892700195312,114.66187286377,544.3787176376,114.972099177001,NA
544.522827148438,60.0604438781738,545.853897079762,59.2239634067103,NA,544.49951171875,114.363090515137,544.377298226034,114.875779081147,NA
546.097595214844,57.4367752075195,546.195174966384,58.1291128285144,NA,544.434387207031,114.448181152344,544.462805347374,114.812448143063,NA
548.01904296875,55.7758140563965,546.585733164912,56.92459821249,NA,544.747192382812,114.962394714355,544.623886961374,114.660770397554,NA
548.486083984375,54.6023101806641,546.974009039668,55.8519793008815,NA,544.557495117188,114.669288635254,544.788233008483,114.632926766332,NA
549.019287109375,52.4171676635742,547.473603342436,54.8120715841821,NA,544.117553710938,114.929809570312,544.967066594922,114.514368412034,NA
548.106323242188,52.6176643371582,548.044695831428,53.9006746946187,NA,544.564758300781,114.892509460449,545.094225451696,114.423821086703,NA
547.942993164062,52.799186706543,548.623298138721,53.1113816504776,NA,545.02001953125,114.514610290527,545.180920174715,114.404627393141,NA
548.565673828125,52.6648750305176,549.17126835963,52.4842791113054,NA,545.119812011719,114.971351623535,545.264711148679,114.487651045551,NA
548.067749023438,53.0626754760742,549.68075494682,52.1642528432925,NA,545.656433105469,114.24634552002,545.355301307361,114.634701364997,NA
549.842529296875,51.947998046875,550.181141689035,52.0683687452632,NA,546.279602050781,114.483131408691,545.388686739724,114.731674553484,NA
550.090698242188,52.3389129638672,550.60012566977,52.2420876457162,NA,546.527404785156,114.963775634766,545.499171725594,114.893075267721,NA
550.60986328125,52.5204582214355,550.814728611238,52.5038008675851,NA,545.438598632812,114.420272827148,545.489290614657,115.100420612336,NA
551.80712890625,53.1977844238281,550.958984594479,52.758518797621,NA,545.338134765625,114.869003295898,545.467041813731,115.317384259067,NA
552.247253417969,53.6158485412598,551.157756265451,53.0424721148248,NA,545.297302246094,114.51602935791,545.430871330628,115.567409603921,NA
552.143737792969,53.432502746582,551.386380692252,53.3747632393614,NA,544.926696777344,115.888359069824,545.389236235704,115.818077533843,NA
552.168518066406,53.0478363037109,551.639729944075,53.5931776345419,NA,544.873779296875,116.591400146484,545.163735396256,116.07995012875,NA
552.316101074219,53.1577987670898,551.859308936776,53.8196471926043,NA,544.638854980469,117.256134033203,544.911308036672,116.36098426103,NA
552.005187988281,54.5452499389648,551.916751957594,54.1311253064128,NA,544.670471191406,117.376861572266,544.631407434389,116.59130658352,NA
551.397766113281,54.7839775085449,551.926540927195,54.4713964446692,NA,544.116760253906,116.88697052002,544.233465099303,116.899941041915,NA
550.62744140625,55.0717887878418,551.778310475843,54.779453650453,NA,544.787414550781,117.367645263672,543.897714815018,117.142724821871,NA
550.181213378906,54.722297668457,551.506571824272,54.9719226746124,NA,543.330871582031,117.509468078613,543.456895711649,117.415068849312,NA
550.658020019531,55.0013771057129,551.242505425525,55.1746153580515,NA,543.878967285156,117.0048828125,543.023822047423,117.696645950562,NA
551.475646972656,55.5344429016113,550.947352299311,55.3870696734665,NA,543.156005859375,117.121932983398,542.587687846218,117.852387108106,NA
551.773681640625,55.8007698059082,550.675645911175,55.6091937251869,NA,542.661682128906,117.479988098145,542.275262409271,117.892459040103,NA
551.308715820312,55.6543350219727,550.417546432211,55.8821676104004,NA,541.215515136719,117.503318786621,542.02513884251,117.80265977703,NA
550.878479003906,55.9049072265625,550.103962504501,55.9946399986763,NA,541.747802734375,117.899894714355,541.792811303639,117.660290421595,NA
549.114990234375,56.4329032897949,549.743159912349,55.8651269424503,NA,541.099792480469,117.903228759766,541.712952737599,117.535281285775,NA
549.155334472656,55.7778701782227,549.354994236078,55.6652955824973,NA,540.553894042969,118.409858703613,541.688581114386,117.370439662229,NA
548.269958496094,55.1537590026855,548.915598275421,55.5895396990494,NA,541.259948730469,117.806785583496,541.770384165928,117.135651604963,NA
547.406188964844,55.868595123291,548.312774129458,55.4088675058445,NA,540.167419433594,117.619575500488,541.841545631231,116.796083473388,NA
548.795837402344,56.1528205871582,547.599862653939,55.2952370919523,NA,542.186340332031,116.520538330078,542.110793713223,116.448461377336,NA
547.379089355469,55.860668182373,546.777709721506,55.1232792872079,NA,543.442993164062,115.530128479004,542.341806053219,116.108788132706,NA
546.534118652344,55.0935440063477,546.046971650636,55.0610890570868,NA,543.839782714844,114.956809997559,542.670291278361,115.664975431005,NA
545.846374511719,54.6182327270508,545.372184361847,55.0074229843673,NA,543.232604980469,115.085975646973,542.980688328913,115.24414196931,NA
544.774047851562,53.0287742614746,544.817814727514,54.993077310872,NA,543.5087890625,114.517379760742,543.2704968984,114.892892528882,NA
544.109069824219,53.5645141601562,544.39620631487,55.0201917064077,NA,544.297973632812,114.784698486328,543.470126852564,114.562935451621,NA
543.501281738281,55.4416351318359,544.092174219516,55.1601388712419,NA,543.484558105469,113.792129516602,543.669483255896,114.308941033355,NA
542.885375976562,55.8226013183594,543.779140067124,55.3853783434456,NA,543.661560058594,113.746765136719,543.781820346499,114.186914918469,NA
542.220336914062,54.9336013793945,543.596098406948,55.557799043434,NA,543.383605957031,113.947601318359,543.719547547324,114.124802832901,NA
543.056762695312,56.5702857971191,543.451553708862,55.7160116983185,NA,544.174621582031,114.184005737305,543.704174609152,114.119181859645,NA
543.304443359375,56.2571601867676,543.352674261656,55.9473380456371,NA,543.350219726562,114.259033203125,543.576332713311,114.194993659148,NA
544.167419433594,57.0732574462891,543.495173314304,56.1934077689054,NA,543.309631347656,114.023880004883,543.498248895581,114.262173099275,NA
543.538269042969,56.0458869934082,543.637112814837,56.4695194228173,NA,543.158874511719,114.897064208984,543.487417020919,114.332747373054,NA
544.416442871094,56.7190322875977,543.789086882138,56.6545276249028,NA,543.309936523438,114.849174499512,543.51356111784,114.395147699591,NA
544.7568359375,57.0821228027344,543.967381627313,56.7848362344353,NA,543.514587402344,114.531944274902,543.496205704319,114.494212175203,NA
544.447265625,57.0522766113281,544.135765412384,56.6673467685366,NA,543.200073242188,114.735809326172,543.423765613348,114.606874399226,NA
544.391052246094,56.1964416503906,544.326982670884,56.4074957075365,NA,543.273376464844,114.865463256836,543.41612336931,114.706720549829,NA
544.527954101562,55.8923454284668,544.531258100776,56.1792970565691,NA,543.276062011719,113.859107971191,543.394105201065,114.703171497157,NA
