"x_partner","y_partner","x_partner_smooth","y_partner_smooth","partner_length","x_focal","y_focal","x_focal_smooth","y_focal_smooth","focal_length"
419.260894775391,394.787353515625,418.555818758418,394.531883424988,5.39214567300562,527.871520996094,370.296875,528.190044142444,370.896117021017,88.0844149200013
419.123870849609,394.296142578125,419.247637331744,394.700696155757,NA,527.219543457031,370.169891357422,526.963087791644,369.962124354058,NA
419.112945556641,394.720336914062,419.824111517506,394.837937310573,NA,526.612670898438,369.136688232422,525.969327968411,369.164963278405,NA
420.186492919922,394.966064453125,420.295097038911,394.946767078716,NA,525.488525390625,369.439117431641,525.186827102925,368.496039718022,NA
420.009185791016,395.180877685547,420.670449619165,395.030345649466,NA,524.2470703125,368.436218261719,524.593647625372,367.946759596875,NA
421.011749267578,395.189208984375,420.960024981475,395.091833212101,NA,523.476318359375,367.343475341797,524.16785196593,367.508528838931,NA
421.664184570312,395.499969482422,421.173678849048,395.134389955902,NA,523.388610839844,366.784606933594,523.887502554786,367.172753368153,NA
421.356170654297,395.070159912109,421.321266945088,395.161176070147,NA,523.348205566406,366.451232910156,523.73066182212,366.930839108509,NA
421.783264160156,395.202056884766,421.412644992804,395.175351744118,NA,523.764770507812,366.615203857422,523.675392198116,366.774191983964,NA
421.957946777344,395.308044433594,421.4576687154,395.180077167091,NA,524.222717285156,366.635986328125,523.699756112955,366.694217918482,NA
421.111907958984,394.633605957031,421.466193836084,395.178512528349,NA,523.946655273438,366.708465576172,523.781815996822,366.682322836031,NA
421.557525634766,394.868835449219,421.510007131875,395.222360441988,NA,524.205200195312,366.335662841797,523.840819534346,366.653461477498,NA
421.445190429688,395.237335205078,421.522286691008,395.176382263722,NA,524.518127441406,366.652587890625,523.91427272112,366.684967699453,NA
421.525665283203,395.2861328125,421.485543287513,395.177968718874,NA,524.459106445312,367.633148193359,523.985066459084,366.792630442843,NA
420.576049804688,395.246337890625,421.4622050719,395.206967062325,NA,524.368347167969,367.386352539062,524.00748052781,367.036171600451,NA
422.021087646484,395.31005859375,421.373753887175,395.243076280816,NA,523.672973632812,367.192565917969,523.949732151636,367.327925633121,NA
421.015075683594,395.598449707031,421.306400095805,395.294461447649,NA,523.882202148438,367.729064941406,523.742465679846,367.548153605715,NA
421.057891845703,395.037933349609,421.352596316629,395.33188322129,NA,524.278869628906,367.972961425781,523.478515485331,367.764232484606,NA
421.378082275391,395.184967041016,421.42310225757,395.386461719963,NA,523.581726074219,367.698883056641,523.28807961251,368.028513653678,NA
421.165283203125,395.38427734375,421.572747192183,395.40457550378,NA,522.927978515625,368.307067871094,523.100965177518,368.317000779111,NA
422.212097167969,395.535614013672,421.710511351302,395.39777216891,NA,523.703979492188,368.304412841797,523.035908724288,368.643532669751,NA
421.999938964844,395.193939208984,421.820507347603,395.380863076217,NA,522.756286621094,368.987213134766,523.263776666317,368.961177330853,NA
421.756164550781,395.823974609375,421.977624752783,395.348743451758,NA,522.821044921875,370.074401855469,523.775665652327,369.282089108694,NA
421.641021728516,395.469635009766,422.123780282717,395.305846988798,NA,523.161315917969,370.011657714844,524.521304821103,369.654416910142,NA
421.934234619141,395.186828613281,422.249791600013,395.252677140259,NA,523.522705078125,370.312194824219,525.291097011859,370.27583802327,NA
422.350158691406,395.181610107422,422.346476367276,395.189737359065,NA,523.909912109375,370.393310546875,525.978146401212,371.067275377456,NA
423.137847900391,394.825714111328,422.404652247114,395.117531098135,NA,525.792724609375,371.790954589844,526.588105475135,372.005377219213,NA
422.681488037109,395.288848876953,422.415136902133,395.036561810396,NA,527.664672851562,372.772125244141,527.114822532352,373.052285011394,NA
422.332244873047,394.487518310547,422.36874799494,394.947332948768,NA,528.12939453125,373.089904785156,527.5058879871,374.159366184919,NA
421.727996826172,394.830139160156,422.256303188142,394.850347966174,NA,530.568298339844,374.241882324219,527.796255150976,375.268053826104,NA
422.239044189453,395.237487792969,422.068620144345,394.746110315536,NA,532.305419921875,375.277221679688,527.934586234715,376.419193244128,NA
421.791442871094,394.439575195312,421.796516526156,394.635123449778,NA,530.676391601562,377.378723144531,527.986487845963,377.511178063115,NA
NA,NA,NA,NA,NA,528.506164550781,379.255004882812,527.887658060902,378.618055041221,NA
NA,NA,NA,NA,NA,525.897644042969,381.550872802734,527.61421030524,379.733374155125,NA
NA,NA,NA,NA,NA,524.947998046875,382.11474609375,527.279953816,380.627224451111,NA
NA,NA,NA,NA,NA,525.21142578125,382.213684082031,526.915189385765,381.375026377403,NA
NA,NA,NA,NA,NA,524.45458984375,381.858032226562,526.387569451184,381.900353822337,NA
NA,NA,NA,NA,NA,524.330444335938,382.163330078125,525.798647593423,382.330695639564,NA
NA,NA,NA,NA,NA,525.472412109375,382.539123535156,525.223528819288,382.580654926182,NA
NA,NA,NA,NA,NA,525.0986328125,382.6552734375,524.595038342608,382.612112044665,NA
NA,NA,NA,NA,NA,524.966979980469,382.493133544922,524.108316631635,382.497725856815,NA
NA,NA,NA,NA,NA,525.367858886719,382.606994628906,523.863136074519,382.235350145862,NA
NA,NA,NA,NA,NA,524.762268066406,381.734466552734,523.689819136411,381.938551953588,NA
NA,NA,NA,NA,NA,525.147033691406,380.76806640625,523.469163398954,381.621317179774,NA
NA,NA,NA,NA,NA,524.08056640625,381.507293701172,523.125052734854,381.423119746068,NA
NA,NA,NA,NA,NA,522.006469726562,381.226806640625,522.891532965289,381.362568760822,NA
NA,NA,NA,NA,NA,521.378601074219,381.333374023438,522.806807030101,381.347006232569,NA
NA,NA,NA,NA,NA,521.348266601562,380.759704589844,522.733691142875,381.329791824425,NA
NA,NA,NA,NA,NA,521.354248046875,381.02294921875,522.729654661929,381.33695377825,NA
NA,NA,NA,NA,NA,521.812744140625,381.178985595703,522.948886458567,381.376152465062,NA
NA,NA,NA,NA,NA,522.903076171875,381.199554443359,523.272113462101,381.465548517502,NA
NA,NA,NA,NA,NA,523.691223144531,381.383361816406,523.665958859711,381.572701031727,NA
NA,NA,NA,NA,NA,524.135986328125,381.647918701172,524.213608621109,381.726149939057,NA
NA,NA,NA,NA,NA,525.494934082031,382.501953125,524.794081529241,381.816056320425,NA
NA,NA,NA,NA,NA,527.18603515625,383.024810791016,525.471868559285,381.793994156587,NA
