"x_partner","y_partner","x_partner_smooth","y_partner_smooth","partner_length","x_focal","y_focal","x_focal_smooth","y_focal_smooth","focal_length"
103.887008666992,40.6212959289551,70.428112414171,5.49977609280015,631.436919159821,504.441589355469,363.348266601562,506.701291317457,364.939751218496,102.798990545082
104.601676940918,45.3694534301758,112.057639966577,60.7494991998591,NA,508.132354736328,363.248962402344,506.08975769422,361.570362765258,NA
106.581146240234,52.7891159057617,150.58678427067,109.993409230582,NA,506.365661621094,359.657409667969,506.011670876337,359.210465988045,NA
165.028182983398,150.198699951172,186.097019064819,153.573180269847,NA,507.039367675781,358.008941650391,506.413392847046,357.748134715936,NA
236.271301269531,219.163009643555,218.669818087225,191.830486402328,NA,506.996673583984,358.518646240234,507.241285589584,357.071442778018,NA
257.4921875,240.040374755859,248.386655076278,225.107001712924,NA,508.042144775391,357.660247802734,508.44171108719,357.068464003371,NA
280.323333740234,261.104400634766,275.329003770232,253.744400286371,NA,511.836578369141,354.702087402344,509.961031323104,357.62727222108,NA
303.803894042969,278.346588134766,299.578337907374,278.084356207448,NA,511.141204833984,357.962463378906,511.745608280562,358.635941260228,NA
326.385559082031,296.86181640625,321.216131226005,298.468543560948,NA,514.585571289062,358.639526367188,513.741803942803,359.982544949898,NA
343.921722412109,313.183563232422,340.32385746442,315.238636431657,NA,515.606872558594,360.233825683594,515.895980293065,361.555157119174,NA
360.346008300781,326.574462890625,356.982990360915,328.736308904363,NA,514.303771972656,363.969329833984,518.154499314586,363.241851597138,NA
374.990844726562,339.186309814453,373.461643088055,342.213451855632,NA,520.794799804688,366.01513671875,520.224604237192,364.351309630091,NA
384.132293701172,347.244140625,385.213509486368,349.906829347638,NA,522.526123046875,368.123077392578,522.33869220276,365.146649393391,NA
391.308502197266,352.264312744141,391.422015202283,351.374797021692,NA,524.072204589844,368.913848876953,524.397276954115,365.893112546753,NA
397.396301269531,356.397216796875,396.341174013126,354.036138803283,NA,527.376892089844,370.137573242188,526.424109158075,366.563074137503,NA
401.518249511719,358.18701171875,402.267809046994,357.971589621238,NA,531.360412597656,370.773712158203,528.308940786441,367.240425750842,NA
404.997192382812,358.430999755859,406.482147047199,360.711067481538,NA,532.606384277344,368.237670898438,530.062061390872,367.751541082825,NA
407.040405273438,358.168609619141,409.459331890304,362.535229935136,NA,533.300964355469,367.348052978516,531.897194260357,367.945071621633,NA
409.177947998047,359.451171875,411.835360200002,363.510543588798,NA,531.826232910156,364.453155517578,533.507504391179,368.07084953555,NA
411.681762695312,359.774597167969,413.904136515552,364.120711846303,NA,533.754089355469,365.006195068359,535.057579876045,368.103873366038,NA
414.416229248047,361.768005371094,415.679870745137,364.608949569597,NA,534.655883789062,363.950866699219,536.43100507324,368.142255670224,NA
416.815063476562,363.576568603516,417.42806412247,364.991381792042,NA,535.174682617188,365.110015869141,537.36087380316,368.41316789301,NA
418.849609375,366.2841796875,419.304513782253,365.394756335844,NA,539.436828613281,371.629852294922,538.427258464393,368.845358053895,NA
420.84423828125,367.015380859375,421.31109170206,365.686667874733,NA,539.722839355469,371.220520019531,539.384923111266,369.481543858638,NA
421.942199707031,366.908782958984,423.651500032243,365.758782458173,NA,540.662963867188,371.308685302734,540.133182023077,370.232941521816,NA
424.144378662109,366.520599365234,426.02181664648,365.812710011617,NA,541.443664550781,371.643646240234,540.802784875157,371.148782950205,NA
428.373901367188,366.196166992188,428.476534855603,365.729003467292,NA,542.2353515625,372.627532958984,541.505913386823,372.071524823012,NA
432.337005615234,366.395050048828,431.072536631868,365.191607911433,NA,542.769165039062,372.131561279297,542.110676092352,372.776470472392,NA
433.533935546875,366.135162353516,433.497209053251,364.368863293142,NA,542.393981933594,374.063079833984,542.596622742637,373.349447459246,NA
435.588684082031,364.570983886719,435.789616864427,363.234668962392,NA,543.271179199219,374.518737792969,542.73528274581,373.340048184851,NA
437.987091064453,361.564544677734,438.098202673272,361.801394464768,NA,543.296081542969,374.466644287109,542.900826769975,373.286559420109,NA
440.580993652344,358.885925292969,440.455185989026,360.298133732876,NA,543.367126464844,373.921325683594,543.025763460217,373.029305404758,NA
444.501495361328,357.370666503906,442.868546155747,358.769072678246,NA,543.185180664062,373.30029296875,543.072502702387,372.646905435772,NA
446.840667724609,356.623931884766,445.129786770419,357.519983596527,NA,542.272521972656,372.464202880859,543.240775929825,372.247809338702,NA
445.746215820312,356.85302734375,447.276015332494,356.53685691412,NA,542.2099609375,371.617492675781,543.343962575533,371.901950902275,NA
448.882781982422,354.998352050781,449.165038513802,355.760117559816,NA,542.497131347656,370.396423339844,544.586889401024,371.4163412722,NA
