"x_partner","y_partner","x_partner_smooth","y_partner_smooth","partner_length","x_focal","y_focal","x_focal_smooth","y_focal_smooth","focal_length"
375.956237792969,39.809497833252,371.44977081201,39.2065252275009,452.978429287407,105.61011505127,375.473815917969,105.486861008698,376.124341660651,16.6487719853897
370.097198486328,38.8764495849609,366.517662463336,42.0875992906913,NA,104.492141723633,375.180725097656,104.810673671143,375.181579084376,NA
358.089294433594,43.7238426208496,361.018244940142,44.5407121522232,NA,104.742225646973,374.760467529297,104.251198333937,374.301516449525,NA
347.49169921875,47.6560668945312,355.034494203434,46.6051768860765,NA,103.928680419922,374.006225585938,103.799498710438,373.48528682532,NA
342.296783447266,50.1635932922363,348.649386214246,48.3203065662212,NA,103.290092468262,373.202331542969,103.446638514005,372.734023280985,NA
338.483581542969,52.4367370605469,341.945896933575,49.7254142666378,NA,102.36247253418,372.723541259766,103.183681457995,372.048858885738,NA
334.421478271484,53.7829971313477,335.007002322446,50.8598130612993,NA,103.096557617188,370.614227294922,103.001691255765,371.430926708805,NA
332.000305175781,53.448558807373,327.915678341877,51.7628160241807,NA,102.704849243164,370.116607666016,102.891731620674,370.881359819405,NA
328.740020751953,50.532958984375,320.754900952885,52.4737362292577,NA,103.13402557373,370.510284423828,102.84486626608,370.401291286763,NA
320.954833984375,50.4193382263184,313.607646116484,53.0318867505056,NA,103.228523254395,369.804351806641,102.85215890534,369.991854180099,NA
311.543914794922,50.244255065918,306.556889793693,53.4765806618996,NA,102.930725097656,369.624694824219,102.904673251813,369.654181568636,NA
299.687103271484,53.1940383911133,300.334955405628,54.133170252261,NA,103.476249694824,368.226043701172,103.0025081329,369.31682729082,NA
290.291717529297,52.4162979125977,294.535991023981,54.3822688750871,NA,103.235176086426,370.095397949219,103.072028619941,369.10704084922,NA
280.578277587891,52.9289817810059,288.681854741875,54.5010986278243,NA,103.060974121094,369.416534423828,103.228894997204,369.13199699529,NA
277.217620849609,53.7786598205566,282.801384204117,54.5785567790864,NA,103.134620666504,369.812805175781,103.384394014377,369.282384158506,NA
272.971252441406,58.1641845703125,277.041200047344,54.8262045898637,NA,103.07886505127,368.250732421875,103.521620452073,369.463957832389,NA
270.566680908203,59.0156860351562,271.657594943288,55.3121253241507,NA,103.569213867188,368.977386474609,103.572237751148,369.6961173899,NA
267.889190673828,58.7961196899414,266.685056982573,56.1336624853827,NA,103.643814086914,369.993316650391,103.67366021098,369.783497805687,NA
265.426666259766,59.0446434020996,262.410752724494,57.2865089374104,NA,104.560752868652,369.808441162109,103.75471850991,369.844878172711,NA
262.69775390625,58.7825241088867,259.005609857136,58.5717709102674,NA,103.738800048828,370.075225830078,103.871043012905,369.944205157856,NA
259.390747070312,57.247501373291,256.210751042486,60.1514486965692,NA,103.949150085449,370.130218505859,103.983454479506,369.982780254522,NA
254.756088256836,57.9799118041992,253.88451973353,62.1217144993872,NA,103.94849395752,371.248687744141,104.047696899534,370.04851396055,NA
251.585983276367,58.743350982666,251.66153365625,64.6010044717679,NA,104.232955932617,371.651947021484,104.143778177132,370.0107824719,NA
248.431091308594,62.6114768981934,249.546570931591,66.9215759222474,NA,104.159828186035,370.206726074219,104.180721284206,370.057456089804,NA
244.138885498047,67.659309387207,247.18068561635,69.171627973723,NA,104.099662780762,369.298736572266,104.200634270799,370.037928830334,NA
242.845077514648,70.9673233032227,245.134642581996,71.1030353709505,NA,104.077812194824,369.251159667969,104.220095235096,370.048604046764,NA
241.028198242188,75.0334548950195,243.355266494975,73.1743597346764,NA,104.360321044922,369.089508056641,104.152350346845,369.967981822976,NA
240.434707641602,78.4332885742188,241.739860327659,74.9641882954722,NA,104.353736877441,369.610260009766,104.087476826992,369.937413355617,NA
239.990249633789,80.6701965332031,240.079939289473,76.1532033750067,NA,104.176414489746,369.690795898438,104.031645132304,369.921632126368,NA
238.754837036133,81.8752822875977,238.214163140169,76.6116995772492,NA,103.893402099609,369.834777832031,104.022589816654,369.868713897675,NA
237.348876953125,81.8216552734375,235.919277574004,76.1958572559787,NA,103.816421508789,370.339202880859,103.949755022361,369.80510082912,NA
235.098556518555,78.0093231201172,233.241623283952,75.1252240819765,NA,103.874328613281,369.965423583984,103.859716088057,369.73859044624,NA
232.746841430664,73.0498428344727,230.072614522025,73.4840617059843,NA,103.659652709961,369.601104736328,103.791102119738,369.712898077315,NA
229.472579956055,71.6240005493164,227.059296562142,71.7368124693427,NA,103.99528503418,369.987731933594,103.756530913858,369.81933740402,NA
227.883178710938,68.2268295288086,224.183748562611,69.7340297356038,NA,103.699195861816,370.34716796875,103.721213850487,369.861003176143,NA
