"x_partner","y_partner","x_partner_smooth","y_partner_smooth","partner_length","x_focal","y_focal","x_focal_smooth","y_focal_smooth","focal_length"
492.721862792969,383.533843994141,491.667490032418,384.290640433404,17.2599436960221,548.807006835938,362.1787109375,548.475206641856,363.332566519589,61.8805165702294
492.655883789062,384.025451660156,492.120474386188,383.92937469626,NA,547.861145019531,362.666778564453,547.985306150873,362.716344010913,NA
491.665252685547,384.185119628906,492.461525259721,383.61733210804,NA,547.602355957031,363.184753417969,547.485636329138,362.446788376961,NA
491.651916503906,383.410400390625,492.701718716068,383.352301580517,NA,547.162536621094,363.331665039062,546.981230241475,362.494776270678,NA
492.056945800781,383.56005859375,492.852130818282,383.132072025467,NA,546.7216796875,363.987365722656,546.477120952704,362.831184345009,NA
492.237854003906,383.540405273438,492.923837629414,382.954432354662,NA,544.868347167969,363.681640625,545.978341527649,363.426889252899,NA
492.178924560547,383.025726318359,492.927915212518,382.817171479876,NA,544.275329589844,363.416290283203,545.48992503113,364.252767647294,NA
493.106292724609,382.628143310547,492.875439630643,382.718078312883,NA,544.923645019531,365.160919189453,545.016904527971,365.279696181136,NA
493.803619384766,382.304229736328,492.777486946844,382.654941765456,NA,544.289184570312,365.785552978516,544.564313082993,366.478551507372,NA
493.891845703125,381.539215087891,492.64513322417,382.625550749369,NA,545.314392089844,367.238159179688,544.137183761018,367.820210278946,NA
493.133575439453,382.627868652344,492.489454525676,382.627694176396,NA,544.953308105469,369.314331054688,543.740549626869,369.275549148804,NA
494.239837646484,381.978302001953,492.434706728768,382.617383085851,NA,544.785278320312,370.390289306641,543.404102456379,370.876985408388,NA
491.421325683594,383.019989013672,492.479840830129,382.674962034098,NA,543.475463867188,374.48193359375,543.144945486966,372.639302418644,NA
491.615173339844,383.119476318359,492.366464924758,382.808368454653,NA,542.105041503906,373.178985595703,542.851755541888,374.395324717007,NA
492.487335205078,382.517669677734,492.263885468118,382.88685909694,NA,541.112426757812,374.976470947266,542.576214294334,375.987346508254,NA
490.239196777344,383.218200683594,492.110243498948,383.046411869065,NA,541.677856445312,374.622283935547,542.375117401392,377.541390116287,NA
489.967681884766,383.497497558594,491.927132583124,383.238443315399,NA,542.115966796875,377.798919677734,542.154671326382,378.766658926369,NA
492.145904541016,383.871765136719,491.455036543677,383.387746002207,NA,542.493713378906,384.390869140625,542.141833831298,379.74128032284,NA
490.6376953125,384.004516601562,491.074917451896,383.472411371127,NA,542.851257324219,383.129058837891,542.271616800738,380.436572890143,NA
493.456481933594,383.622589111328,490.935790606596,383.553732675912,NA,541.853149414062,382.876617431641,542.510161944486,380.884783023711,NA
