"x_partner","y_partner","x_partner_smooth","y_partner_smooth","partner_length","x_focal","y_focal","x_focal_smooth","y_focal_smooth","focal_length"
465.746856689453,371.247863769531,463.124997848893,370.325903931468,332.281630150715,523.137573242188,355.902404785156,523.50048783035,355.727197975577,354.581038757358
466.534027099609,370.544677734375,466.248643383658,370.870327255045,NA,524.727783203125,357.0078125,524.66553463856,357.893619255184,NA
468.090301513672,371.127746582031,468.989473484926,371.200197165073,NA,526.285949707031,361.222503662109,525.735388703753,359.845985454997,NA
470.1357421875,371.733978271484,471.290310503894,371.33452155304,NA,526.546691894531,361.792327880859,526.69198457232,361.584175590315,NA
472.33740234375,369.748229980469,473.093976791745,371.292308310433,NA,527.834533691406,365.895446777344,527.517256790645,363.108068676426,NA
473.136108398438,369.178497314453,474.343294699674,371.092565328741,NA,528.318420410156,362.473785400391,528.193139905121,364.417543728626,NA
472.798156738281,370.850372314453,474.981086578869,370.754300499449,NA,528.813903808594,363.213958740234,528.701568462134,365.512479762209,NA
472.834747314453,370.436614990234,474.950174780518,370.296521714046,NA,528.348449707031,365.074279785156,529.024477008072,366.392755792465,NA
473.638824462891,369.932891845703,474.193381655812,369.73823686402,NA,528.2490234375,363.262054443359,529.143800089324,367.058250834688,NA
470.586334228516,371.557983398438,472.65352955594,369.098453840858,NA,528.880798339844,367.533813476562,529.041472252278,367.508843904172,NA
470.579559326172,371.641662597656,470.273440832092,368.396180536046,NA,529.516296386719,370.778839111328,528.699428043322,367.74441401621,NA
472.823791503906,369.957489013672,466.070345042772,367.608950736827,NA,529.091064453125,370.645721435547,528.048653479455,367.076943872956,NA
470.87451171875,363.562438964844,460.880808824961,366.639721873228,NA,527.084350585938,368.617980957031,527.009669463203,366.36030424479,NA
461.509002685547,362.652740478516,454.634684218188,365.696940496569,NA,525.221252441406,370.135498046875,525.935222185527,365.902561593032,NA
450.110107421875,365.748931884766,447.715694560923,364.869932625488,NA,524.134704589844,367.149322509766,524.656842025053,365.968820921694,NA
444.8916015625,362.173156738281,440.156149608242,364.391092440707,NA,523.45751953125,364.962921142578,522.584701014329,366.057879844184,NA
432.411254882812,364.344879150391,432.251465123087,363.956455057374,NA,521.050415039062,362.45654296875,520.035200375285,365.668660348753,NA
415.857330322266,365.2158203125,423.895661697313,363.882174873165,NA,517.828308105469,360.20458984375,517.045526779489,364.953064603328,NA
408.715789794922,365.010192871094,415.436659105543,363.946975274038,NA,514.777893066406,360.455017089844,513.76696632687,364.132125320759,NA
399.905456542969,361.056701660156,407.194735469363,364.144576033723,NA,511.977294921875,359.834808349609,510.408337645766,363.054907896971,NA
396.720855712891,361.856201171875,399.146765038951,364.747804909214,NA,508.159759521484,361.182647705078,507.297170927728,362.294394007692,NA
393.073638916016,364.213073730469,391.850636567349,365.538296497815,NA,504.274597167969,368.698059082031,504.217573501971,361.928888306582,NA
386.262451171875,366.906707763672,385.790730351987,366.549670605692,NA,502.279968261719,368.771575927734,501.313894191416,362.107127952513,NA
382.942779541016,369.382476806641,381.03860147407,367.295576112416,NA,494.98779296875,368.388580322266,498.240508973345,362.772514989229,NA
377.444854736328,372.277984619141,377.238738893956,367.989850735423,NA,486.924682617188,359.313934326172,495.13356043506,363.830499874139,NA
374.921661376953,368.951049804688,374.188344775247,368.896017552825,NA,488.596862792969,359.830780029297,491.681036378948,364.688916867603,NA
370.348785400391,370.131652832031,372.388245057888,369.589945388799,NA,487.423522949219,360.357574462891,488.19997086514,365.400346699241,NA
369.530639648438,369.593994140625,371.055760383918,370.347348131203,NA,487.571838378906,363.230560302734,484.605792481746,365.983022679219,NA
368.422271728516,370.418365478516,369.809736079116,371.08038001857,NA,486.269958496094,366.175109863281,480.875626253824,366.503870345206,NA
368.271118164062,371.463073730469,369.07162258102,371.776987754819,NA,483.198852539062,368.778076171875,477.138945715144,367.392387966269,NA
368.871795654297,371.305877685547,368.506988924444,372.218933005705,NA,476.136474609375,371.11376953125,473.639824200393,368.354114054854,NA
368.85107421875,373.483184814453,368.515108665324,372.798588084645,NA,472.078033447266,374.239349365234,470.258929608966,369.244507544256,NA
369.730682373047,373.486328125,368.979713392554,373.443165973964,NA,464.982452392578,372.961151123047,466.94104547616,370.492125656761,NA
370.508758544922,373.34765625,369.501582434693,373.974779750678,NA,460.648132324219,368.635437011719,463.786909200039,371.773522288786,NA
370.82666015625,373.653045654297,370.496124975897,374.260729657236,NA,454.101715087891,367.821014404297,460.450965564599,372.870550339578,NA
371.237945556641,374.695587158203,372.038922971119,374.689256751019,NA,453.385528564453,370.897735595703,456.562099759818,372.891979615335,NA
370.531005859375,374.57470703125,374.808183254156,375.019556350434,NA,450.689117431641,374.161102294922,452.832442414258,372.535461665213,NA
372.814605712891,375.803161621094,377.134588764711,375.500087432512,NA,448.897399902344,376.705230712891,448.986716852503,371.955150453356,NA
372.565765380859,377.921325683594,378.187447913607,376.078861522145,NA,447.840698242188,377.652709960938,445.331919465278,371.468135228925,NA
