ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2ED4
0007CA3A72,0,22.9,5.53333333333333,0,4.33333333333333,9.03333333333333,11.3666666666667,0,13.7666666666667,0
0007CB0B74,22.9,0,34.9,5.2,0,29.5,4.53333333333333,8.43333333333333,17.6333333333333,12.9
0007CB0DBC,5.53333333333333,34.9,0,49.4666666666667,6.8,42.9,90.6666666666667,27.9333333333333,85,33.3666666666667
0007CB2407,0,5.2,49.4666666666667,0,4.53333333333333,4.53333333333333,6.83333333333333,7.16666666666667,18.9666666666667,27.5333333333333
0007F2B3FF,4.33333333333333,0,6.8,4.53333333333333,0,7.53333333333333,20.6,0,42.8333333333333,4.13333333333333
0007F2B59E,9.03333333333333,29.5,42.9,4.53333333333333,7.53333333333333,0,90.1,11.6333333333333,73.0666666666667,36.7333333333333
0007F2B8A2,11.3666666666667,4.53333333333333,90.6666666666667,6.83333333333333,20.6,90.1,0,35.3,112,64.8
0007F2B9FC,0,8.43333333333333,27.9333333333333,7.16666666666667,0,11.6333333333333,35.3,0,32.4333333333333,17.8666666666667
0007F2E37E,13.7666666666667,17.6333333333333,85,18.9666666666667,42.8333333333333,73.0666666666667,112,32.4333333333333,0,25.2
0007F2ED4,0,12.9,33.3666666666667,27.5333333333333,4.13333333333333,36.7333333333333,64.8,17.8666666666667,25.2,0
